timestamp,day_of_week,day_hour,dew_temperature_ma_24H,dew_temperature,air_temperature_ma_24H,air_temperature,meter_reading
2016-01-07 19:00:00,3,19,-3.7583333333333457,2.2,2.9583333333333326,5.0,464.49
2016-01-07 20:00:00,3,20,-3.200000000000013,2.8,3.0083333333333324,5.6,401.61
2016-01-07 21:00:00,3,21,-2.6208333333333464,2.8,3.058333333333332,5.6,357.03
2016-01-07 22:00:00,3,22,-1.9958333333333467,2.8,3.1749999999999985,6.1,379.08
2016-01-07 23:00:00,3,23,-1.5083333333333468,2.8,3.2916666666666647,6.1,283.05
2016-01-08 00:00:00,4,0,-1.0916666666666803,3.3,3.4541666666666644,5.6,245.76
2016-01-08 01:00:00,4,1,-0.6750000000000136,3.3,3.595833333333331,5.6,245.49
2016-01-08 02:00:00,4,2,-0.23750000000001356,3.3,3.7124999999999972,5.0,250.89
2016-01-08 03:00:00,4,3,0.08749999999998644,2.8,3.829166666666664,5.0,248.01
2016-01-08 04:00:00,4,4,0.4374999999999864,2.8,3.895833333333331,4.4,249.96
2016-01-08 05:00:00,4,5,0.7624999999999864,2.8,3.9874999999999976,4.4,249.51
2016-01-08 06:00:00,4,6,1.0374999999999865,3.3,4.099999999999998,4.4,275.13
2016-01-08 07:00:00,4,7,1.316666666666653,3.9,4.237499999999998,4.4,529.47
2016-01-08 08:00:00,4,8,1.5708333333333195,3.3,4.349999999999999,4.4,589.14
2016-01-08 09:00:00,4,9,1.8249999999999862,3.9,4.462499999999999,4.4,547.14
2016-01-08 10:00:00,4,10,2.054166666666653,3.3,4.554166666666665,4.4,520.59
2016-01-08 11:00:00,4,11,2.2833333333333194,3.3,4.620833333333333,4.4,519.12
2016-01-08 12:00:00,4,12,2.491666666666653,3.3,4.687499999999999,4.4,505.98
2016-01-08 13:00:00,4,13,2.6999999999999864,3.3,4.754166666666666,4.4,498.27
2016-01-08 14:00:00,4,14,2.862499999999986,3.3,4.8,5.0,481.44
2016-01-08 15:00:00,4,15,2.979166666666653,3.9,4.870833333333333,5.0,525.75
2016-01-08 16:00:00,4,16,3.1166666666666534,4.4,4.916666666666666,5.0,509.61
2016-01-08 17:00:00,4,17,3.2541666666666536,5.0,4.966666666666666,5.6,462.75
2016-01-08 18:00:00,4,18,3.37083333333332,5.0,4.991666666666665,5.6,478.11
2016-01-08 19:00:00,4,19,3.4874999999999865,5.0,5.037499999999999,6.1,463.83
2016-01-08 20:00:00,4,20,3.5791666666666533,5.0,5.037499999999999,5.6,426.06
2016-01-08 21:00:00,4,21,3.67083333333332,5.0,5.037499999999999,5.6,412.65
2016-01-08 22:00:00,4,22,3.762499999999987,5.0,5.016666666666665,5.6,388.92
2016-01-08 23:00:00,4,23,3.8541666666666536,5.0,5.016666666666665,6.1,288.72
2016-01-09 00:00:00,5,0,3.8999999999999875,4.4,5.016666666666665,5.6,253.68
2016-01-09 01:00:00,5,1,3.945833333333321,4.4,5.037499999999999,6.1,242.97
2016-01-09 02:00:00,5,2,3.9916666666666547,4.4,5.083333333333331,6.1,242.55
2016-01-09 03:00:00,5,3,4.058333333333322,4.4,5.154166666666665,6.7,246.0
2016-01-09 04:00:00,5,4,4.1249999999999885,4.4,5.249999999999997,6.7,245.64
2016-01-09 05:00:00,5,5,4.191666666666656,4.4,5.32083333333333,6.1,249.33
2016-01-09 06:00:00,5,6,4.237499999999989,4.4,5.391666666666663,6.1,247.71
2016-01-09 07:00:00,5,7,4.258333333333323,4.4,5.462499999999996,6.1,314.34
2016-01-09 08:00:00,5,8,4.2833333333333234,3.9,5.533333333333329,6.1,322.95
2016-01-09 09:00:00,5,9,4.258333333333323,3.3,5.604166666666662,6.1,316.14
2016-01-09 10:00:00,5,10,4.2833333333333234,3.9,5.6541666666666615,5.6,346.47
2016-01-09 11:00:00,5,11,4.329166666666657,4.4,5.679166666666661,5.0,365.34
2016-01-09 12:00:00,5,12,4.37499999999999,4.4,5.729166666666661,5.6,374.58
2016-01-09 13:00:00,5,13,4.4208333333333245,4.4,5.75416666666666,5.0,327.72
2016-01-09 14:00:00,5,14,4.516666666666658,5.6,5.799999999999994,6.1,332.58
2016-01-09 15:00:00,5,15,4.587499999999991,5.6,5.845833333333327,6.1,358.26
2016-01-09 16:00:00,5,16,4.683333333333324,6.7,5.962499999999994,7.8,352.5
2016-01-09 17:00:00,5,17,4.754166666666657,6.7,6.099999999999994,8.9,373.14
2016-01-09 18:00:00,5,18,4.8458333333333234,7.2,6.191666666666662,7.8,314.85
2016-01-09 19:00:00,5,19,4.962499999999991,7.8,6.329166666666662,9.4,294.03
2016-01-09 20:00:00,5,20,5.079166666666657,7.8,6.512499999999996,10.0,286.62
2016-01-09 21:00:00,5,21,5.195833333333323,7.8,6.695833333333329,10.0,277.56
2016-01-09 22:00:00,5,22,5.31249999999999,7.8,6.879166666666663,10.0,283.11
2016-01-09 23:00:00,5,23,5.404166666666657,7.2,6.9708333333333306,8.3,244.05
2016-01-10 00:00:00,6,0,5.520833333333322,7.2,7.108333333333331,8.9,240.63
2016-01-10 01:00:00,6,1,5.637499999999989,7.2,7.199999999999998,8.3,238.65
2016-01-10 02:00:00,6,2,5.754166666666655,7.2,7.3166666666666655,8.9,243.6
2016-01-10 03:00:00,6,3,5.9166666666666545,8.3,7.408333333333332,8.9,236.46
2016-01-10 04:00:00,6,4,6.1041666666666545,8.9,7.520833333333333,9.4,242.64
2016-01-10 05:00:00,6,5,6.3124999999999885,9.4,7.683333333333334,10.0,243.9
2016-01-10 06:00:00,6,6,6.545833333333321,10.0,7.870833333333334,10.6,244.86
2016-01-10 07:00:00,6,7,6.804166666666654,10.6,8.079166666666667,11.1,243.66
2016-01-10 08:00:00,6,8,7.104166666666654,11.1,8.3125,11.7,266.76
2016-01-10 09:00:00,6,9,7.454166666666652,11.7,8.591666666666667,12.8,264.72
2016-01-10 10:00:00,6,10,7.824999999999986,12.8,8.937500000000002,13.9,382.14
2016-01-10 11:00:00,6,11,8.149999999999986,12.2,9.283333333333335,13.3,317.1
2016-01-10 12:00:00,6,12,8.474999999999985,12.2,9.583333333333336,12.8,346.29
2016-01-10 13:00:00,6,13,8.77916666666665,11.7,9.883333333333335,12.2,341.28
2016-01-10 14:00:00,6,14,9.099999999999985,13.3,10.22916666666667,14.4,325.23
2016-01-10 15:00:00,6,15,9.354166666666652,11.7,10.645833333333337,16.1,303.72
2016-01-10 16:00:00,6,16,9.516666666666652,10.6,10.945833333333338,15.0,293.91
2016-01-10 17:00:00,6,17,9.654166666666653,10.0,11.245833333333339,16.1,316.2
2016-01-10 18:00:00,6,18,9.654166666666653,7.2,11.616666666666672,16.7,301.17
2016-01-10 19:00:00,6,19,9.562499999999984,5.6,11.875000000000007,15.6,288.18
2016-01-10 20:00:00,6,20,9.470833333333317,5.6,12.129166666666675,16.1,274.26
2016-01-10 21:00:00,6,21,9.32916666666665,4.4,12.36250000000001,15.6,268.95
2016-01-10 22:00:00,6,22,9.074999999999983,1.7,12.479166666666677,12.8,275.55
2016-01-10 23:00:00,6,23,8.683333333333318,-2.2,12.525000000000007,9.4,230.58
2016-01-11 00:00:00,0,0,8.291666666666652,-2.2,12.479166666666677,7.8,250.59
2016-01-11 01:00:00,0,1,7.854166666666651,-3.3,12.412500000000009,6.7,250.53
2016-01-11 02:00:00,0,2,7.3916666666666515,-3.9,12.295833333333343,6.1,258.57
2016-01-11 03:00:00,0,3,6.837499999999984,-5.0,12.108333333333343,4.4,258.33
2016-01-11 04:00:00,0,4,6.166666666666651,-7.2,11.879166666666677,3.9,268.08
2016-01-11 05:00:00,0,5,5.42916666666665,-8.3,11.60000000000001,3.3,273.39
2016-01-11 06:00:00,0,6,4.666666666666651,-8.3,11.250000000000009,2.2,351.63
2016-01-11 07:00:00,0,7,3.8083333333333176,-10.0,10.833333333333343,1.1,624.06
2016-01-11 08:00:00,0,8,2.883333333333318,-11.1,10.345833333333344,0.0,648.36
2016-01-11 09:00:00,0,9,1.9333333333333182,-11.1,9.78750000000001,-0.6,582.27
2016-01-11 10:00:00,0,10,0.9124999999999847,-11.7,9.16250000000001,-1.1,490.71
2016-01-11 11:00:00,0,11,-0.08333333333334858,-11.7,8.53750000000001,-1.7,419.25
2016-01-11 12:00:00,0,12,-1.1250000000000153,-12.8,7.933333333333343,-1.7,361.68
2016-01-11 13:00:00,0,13,-2.166666666666682,-13.3,7.354166666666678,-1.7,342.33
2016-01-11 14:00:00,0,14,-3.254166666666682,-12.8,6.708333333333344,-1.1,365.58
2016-01-11 15:00:00,0,15,-4.250000000000015,-12.2,6.062500000000011,0.6,435.93
2016-01-11 16:00:00,0,16,-5.200000000000015,-12.2,5.5083333333333435,1.7,497.7
2016-01-11 17:00:00,0,17,-6.125000000000015,-12.2,4.954166666666677,2.8,513.48
2016-01-11 18:00:00,0,18,-6.933333333333348,-12.2,4.395833333333344,3.3,600.24
2016-01-11 19:00:00,0,19,-7.766666666666681,-14.4,3.929166666666678,4.4,577.44
2016-01-11 20:00:00,0,20,-8.600000000000014,-14.4,3.4416666666666784,4.4,454.5
2016-01-11 21:00:00,0,21,-9.433333333333348,-15.6,2.975000000000012,4.4,469.35
2016-01-11 22:00:00,0,22,-10.12916666666668,-15.0,2.5791666666666786,3.3,418.71
2016-01-11 23:00:00,0,23,-10.591666666666681,-13.3,2.2791666666666788,2.2,353.55
2016-01-12 00:00:00,1,0,-11.054166666666681,-13.3,2.0000000000000124,1.1,329.01
2016-01-12 01:00:00,1,1,-11.425000000000013,-12.2,1.7208333333333456,0.0,327.03
2016-01-12 02:00:00,1,2,-11.750000000000014,-11.7,1.4416666666666789,-0.6,331.59
2016-01-12 03:00:00,1,3,-12.029166666666681,-11.7,1.2125000000000121,-1.1,319.23
2016-01-12 04:00:00,1,4,-12.145833333333348,-10.0,1.0250000000000121,-0.6,320.49
2016-01-12 05:00:00,1,5,-12.262500000000015,-11.1,0.8625000000000121,-0.6,330.24
2016-01-12 06:00:00,1,6,-12.379166666666682,-11.1,0.7250000000000121,-1.1,353.07
2016-01-12 07:00:00,1,7,-12.425000000000017,-11.1,0.6333333333333454,-1.1,563.04
2016-01-12 08:00:00,1,8,-12.425000000000017,-11.1,0.587500000000012,-1.1,574.05
2016-01-12 09:00:00,1,9,-12.404166666666683,-10.6,0.5666666666666788,-1.1,526.11
2016-01-12 10:00:00,1,10,-12.30833333333335,-9.4,0.587500000000012,-0.6,519.81
2016-01-12 11:00:00,1,11,-12.166666666666684,-8.3,0.6583333333333453,0.0,511.47
2016-01-12 12:00:00,1,12,-11.93333333333335,-7.2,0.7291666666666786,0.0,518.58
2016-01-12 13:00:00,1,13,-11.633333333333349,-6.1,0.8458333333333453,1.1,515.58
2016-01-12 14:00:00,1,14,-11.425000000000017,-7.8,0.962500000000012,1.7,489.69
2016-01-12 15:00:00,1,15,-11.262500000000017,-8.3,1.0541666666666787,2.8,432.75
2016-01-12 16:00:00,1,16,-11.054166666666683,-7.2,1.1666666666666787,4.4,447.6
2016-01-12 17:00:00,1,17,-10.845833333333351,-7.2,1.258333333333345,5.0,485.43
2016-01-12 18:00:00,1,18,-10.616666666666683,-6.7,1.400000000000012,6.7,486.3
2016-01-12 19:00:00,1,19,-10.316666666666682,-7.2,1.4958333333333453,6.7,486.99
2016-01-12 20:00:00,1,20,-10.016666666666682,-7.2,1.6583333333333454,8.3,421.14
2016-01-12 21:00:00,1,21,-9.691666666666682,-7.8,1.800000000000012,7.8,400.98
2016-01-12 22:00:00,1,22,-9.34583333333335,-6.7,1.9625000000000121,7.2,386.91
2016-01-12 23:00:00,1,23,-9.000000000000016,-5.0,2.125000000000012,6.1,330.39
2016-01-13 00:00:00,2,0,-8.608333333333348,-3.9,2.312500000000012,5.6,311.04
2016-01-13 01:00:00,2,1,-8.170833333333348,-1.7,2.4291666666666787,2.8,255.03
2016-01-13 02:00:00,2,2,-7.9625000000000155,-6.7,2.5250000000000123,1.7,261.9
2016-01-13 03:00:00,2,3,-7.916666666666682,-10.6,2.616666666666679,1.1,259.74
2016-01-13 04:00:00,2,4,-8.100000000000016,-14.4,2.616666666666679,-0.6,274.44
2016-01-13 05:00:00,2,5,-8.237500000000017,-14.4,2.5500000000000123,-2.2,276.06
2016-01-13 06:00:00,2,6,-8.375000000000016,-14.4,2.479166666666679,-2.8,376.77
2016-01-13 07:00:00,2,7,-8.537500000000017,-15.0,2.3625000000000127,-3.9,627.75
2016-01-13 08:00:00,2,8,-8.725000000000017,-15.6,2.2250000000000125,-4.4,669.12
2016-01-13 09:00:00,2,9,-8.908333333333351,-15.0,2.062500000000013,-5.0,594.21
2016-01-13 10:00:00,2,10,-9.187500000000016,-16.1,1.8791666666666795,-5.0,501.24
2016-01-13 11:00:00,2,11,-9.512500000000015,-16.1,1.6458333333333461,-5.6,428.85
2016-01-13 12:00:00,2,12,-9.883333333333349,-16.1,1.3916666666666793,-6.1,362.04
2016-01-13 13:00:00,2,13,-10.300000000000017,-16.1,1.1125000000000125,-5.6,370.62
2016-01-13 14:00:00,2,14,-10.625000000000016,-15.6,0.8583333333333459,-4.4,368.94
2016-01-13 15:00:00,2,15,-10.975000000000016,-16.7,0.5791666666666794,-3.9,435.27
2016-01-13 16:00:00,2,16,-11.37083333333335,-16.7,0.25833333333334596,-3.3,500.4
2016-01-13 17:00:00,2,17,-11.766666666666682,-16.7,-0.04166666666665405,-2.2,528.48
2016-01-13 18:00:00,2,18,-12.18333333333335,-16.7,-0.391666666666654,-1.7,545.79
2016-01-13 19:00:00,2,19,-12.579166666666682,-16.7,-0.716666666666654,-1.1,540.75
2016-01-13 20:00:00,2,20,-12.950000000000017,-16.1,-1.0624999999999873,0.0,453.54
2016-01-13 21:00:00,2,21,-13.29583333333335,-16.1,-1.4124999999999874,-0.6,458.85
2016-01-13 22:00:00,2,22,-13.68750000000002,-16.1,-1.758333333333321,-1.1,444.96
2016-01-13 23:00:00,2,23,-14.15000000000002,-16.1,-2.058333333333321,-1.1,321.81
2016-01-14 00:00:00,3,0,-14.658333333333355,-16.1,-2.337499999999988,-1.1,290.67
2016-01-14 01:00:00,3,1,-15.187500000000021,-14.4,-2.570833333333321,-2.8,282.18
2016-01-14 02:00:00,3,2,-15.558333333333357,-15.6,-2.758333333333321,-2.8,289.41
