timestamp,day_of_week,day_hour,dew_temperature_ma_24H,air_temperature,wind_speed_ma_24H,precip_depth_1_hr_ma_24H,sea_level_pressure_shift_10H,meter_reading,meter_reading_trend,meter_reading_seasonal,meter_reading_deseasoned
2016-01-05 01:00:00,1,1,-10.116666666666672,-7.2,2.8291666666666657,0.0,1034.0,80.28699999999998,109.83577083333333,-32.46922193445584,112.75622193445582
2016-01-05 02:00:00,1,2,-10.162500000000007,-7.2,2.916666666666666,0.0,1034.5,77.845,110.03314583333332,-35.705571991533496,113.5505719915335
2016-01-05 03:00:00,1,3,-10.183333333333339,-7.2,2.983333333333333,0.0,1034.8,78.008,110.28133333333332,-36.882202242675035,114.89020224267503
2016-01-05 04:00:00,1,4,-10.15833333333334,-6.7,3.1125000000000003,0.0,1034.1,77.865,110.40418749999999,-37.36279944587138,115.22779944587137
2016-01-05 05:00:00,1,5,-10.13333333333334,-6.7,3.2000000000000006,0.0,1033.1,79.053,110.36552083333333,-37.218581295186475,116.27158129518648
2016-01-05 06:00:00,1,6,-10.112500000000006,-6.7,3.350000000000001,0.0,1032.5,78.657,110.3524375,-36.68510452578007,115.34210452578006
2016-01-05 07:00:00,1,7,-10.091666666666674,-6.7,3.412500000000001,0.0,1032.5,100.961,110.32597916666666,-24.02396291619102,124.98496291619102
2016-01-05 08:00:00,1,8,-10.066666666666674,-6.7,3.5833333333333344,0.0,1032.6,114.483,110.21285416666665,-12.025642824866832,126.50864282486684
2016-01-05 09:00:00,1,9,-9.99583333333334,-5.6,3.754166666666668,0.0,1032.6,129.861,110.0988125,7.716234344082961,122.14476565591703
2016-01-05 10:00:00,1,10,-9.879166666666675,-5.0,3.9458333333333346,0.0,1032.3,136.16,110.04852083333333,21.454845930840943,114.70515406915905
2016-01-05 11:00:00,1,11,-9.691666666666675,-4.4,4.137500000000002,0.0,1031.6,141.593,109.91208333333333,27.45315751759892,114.13984248240106
2016-01-05 12:00:00,1,12,-9.483333333333341,-4.4,4.375000000000002,0.0,1031.1,144.145,109.70641666666666,30.64066625047567,113.50433374952433
2016-01-05 13:00:00,1,13,-9.295833333333341,-5.0,4.591666666666669,0.0,1030.7,144.46,109.52281249999999,33.327575268740496,111.1324247312595
2016-01-05 14:00:00,1,14,-9.112500000000008,-5.6,4.787500000000002,0.0,1030.0,141.265,109.34472916666667,35.345584572393435,105.91941542760655
2016-01-05 15:00:00,1,15,-8.904166666666674,-5.6,5.066666666666669,0.0,1029.3,145.023,109.17777083333334,35.34154855641171,109.68145144358829
2016-01-05 16:00:00,1,16,-8.762500000000008,-3.9,5.2583333333333355,0.0,1028.7,135.384,109.01960416666665,34.96419907011033,100.41980092988965
2016-01-05 17:00:00,1,17,-8.625000000000009,-2.2,5.4333333333333345,0.0,1028.1,133.05,108.83083333333333,31.767004035863792,101.28299596413622
2016-01-05 18:00:00,1,18,-8.558333333333342,-1.1,5.625000000000001,0.0,1028.0,113.823,108.65424999999999,22.009772243626347,91.81322775637365
2016-01-05 19:00:00,1,19,-8.48750000000001,-0.6,5.816666666666667,0.0,1028.0,111.053,108.50706249999999,14.119730634037287,96.93326936596272
2016-01-05 20:00:00,1,20,-8.441666666666675,0.0,5.987500000000001,0.0,1027.4,104.332,108.33535416666666,6.94478993769026,97.38721006230973
2016-01-05 22:00:00,1,22,-8.300000000000006,-1.7,5.987500000000001,0.0,1026.6,98.971,107.80666666666666,-4.033988144501523,103.00498814450152
2016-01-05 23:00:00,1,23,-8.208333333333341,-3.3,6.075,0.0,1026.1,83.618,107.51472916666667,-19.84047644358828,103.45847644358827
2016-01-06 00:00:00,2,0,-8.141666666666675,-3.3,6.075,0.0,1025.4,79.625,107.24845833333333,-26.75941485683028,106.38441485683028
2016-01-06 01:00:00,2,1,-8.116666666666674,-4.4,5.966666666666668,0.0,1024.8,75.796,106.81547916666666,-32.46922193445584,108.26522193445584
2016-01-06 02:00:00,2,2,-8.04583333333334,-3.3,5.879166666666667,0.0,1024.3,73.788,106.38127083333332,-35.705571991533496,109.49357199153349
2016-01-06 03:00:00,2,3,-8.000000000000005,-3.3,5.812500000000001,0.0,1023.9,74.051,106.08929166666667,-36.882202242675035,110.93320224267504
2016-01-06 04:00:00,2,4,-7.979166666666672,-4.4,5.6208333333333345,0.0,1023.0,74.23,105.96577083333332,-37.36279944587138,111.59279944587138
2016-01-06 05:00:00,2,5,-7.933333333333338,-3.9,5.512500000000002,0.0,1021.8,73.627,105.98685416666666,-37.218581295186475,110.84558129518646
2016-01-06 06:00:00,2,6,-7.841666666666671,-3.3,5.341666666666669,0.0,1021.1,75.607,106.18562499999999,-36.68510452578007,112.29210452578008
2016-01-06 07:00:00,2,7,-7.725000000000004,-2.8,5.2583333333333355,0.0,1020.5,96.946,106.33947916666666,-24.02396291619102,120.96996291619102
2016-01-06 08:00:00,2,8,-7.587500000000003,-2.8,5.150000000000001,0.0,1020.4,110.256,106.21560416666667,-12.025642824866832,122.28164282486684
2016-01-06 09:00:00,2,9,-7.541666666666669,-4.4,5.020833333333335,0.0,1020.1,123.355,106.11162499999999,7.716234344082961,115.63876565591704
2016-01-06 10:00:00,2,10,-7.516666666666668,-4.4,4.937500000000001,0.0,1020.4,128.02200000000002,106.10012499999999,21.454845930840943,106.56715406915907
2016-01-06 11:00:00,2,11,-7.516666666666668,-5.0,4.7458333333333345,0.0,1020.5,135.718,106.22395833333334,27.45315751759892,108.26484248240106
2016-01-06 12:00:00,2,12,-7.491666666666667,-5.0,4.6375,0.0,1020.8,137.239,106.38329166666665,30.64066625047567,106.59833374952433
2016-01-06 13:00:00,2,13,-7.425,-4.4,4.466666666666667,0.0,1020.6,130.583,106.48249999999999,33.327575268740496,97.2554247312595
2016-01-06 14:00:00,2,14,-7.308333333333333,-3.9,4.295833333333333,0.0,1020.4,134.3,106.5591875,35.345584572393435,98.95441542760658
2016-01-06 15:00:00,2,15,-7.1916666666666655,-2.8,4.166666666666666,0.0,1020.3,137.97299999999998,106.58904166666666,35.34154855641171,102.63145144358828
2016-01-06 16:00:00,2,16,-7.099999999999998,-2.8,4.037499999999999,0.0,1019.9,136.505,106.59822916666667,34.96419907011033,101.54080092988966
2016-01-06 17:00:00,2,17,-6.983333333333331,-1.7,3.9291666666666654,0.0,1019.5,132.941,106.69022916666665,31.767004035863792,101.17399596413621
2016-01-06 18:00:00,2,18,-6.866666666666664,-1.1,3.7999999999999985,0.0,1019.3,123.473,106.7986875,22.009772243626347,101.46322775637366
2016-01-06 19:00:00,2,19,-6.749999999999997,-0.6,3.6291666666666647,0.0,1019.4,108.788,106.86368749999998,14.119730634037287,94.66826936596271
2016-01-06 20:00:00,2,20,-6.612499999999998,0.0,3.437499999999998,0.0,1019.2,100.651,106.96870833333332,6.94478993769026,93.70621006230974
2016-01-06 21:00:00,2,21,-6.474999999999999,0.0,3.374999999999998,0.0,1019.0,99.961,107.07172916666666,1.921858259608065,98.03914174039194
2016-01-06 22:00:00,2,22,-6.3125,0.0,3.3541666666666643,0.0,1019.1,99.729,107.17668749999999,-4.033988144501523,103.76298814450152
2016-01-06 23:00:00,2,23,-6.104166666666667,-0.6,3.266666666666664,-0.041666666666666664,1019.2,88.804,107.21245833333333,-19.84047644358828,108.64447644358827
2016-01-07 00:00:00,3,0,-5.870833333333333,-0.6,3.3083333333333305,0.08333333333333333,1019.0,82.087,107.04735416666666,-26.75941485683028,108.84641485683028
2016-01-07 01:00:00,3,1,-5.6166666666666645,-0.6,3.3083333333333305,0.2916666666666667,1019.3,78.096,106.81616666666666,-32.46922193445584,110.56522193445585
2016-01-07 02:00:00,3,2,-5.387499999999998,-0.6,3.266666666666664,0.4166666666666667,1019.7,75.169,106.5578125,-35.705571991533496,110.87457199153349
2016-01-07 03:00:00,3,3,-5.1583333333333306,-0.6,3.204166666666664,0.5416666666666666,1019.7,74.10300000000002,106.20522916666667,-36.882202242675035,110.98520224267506
2016-01-07 04:00:00,3,4,-4.924999999999998,-0.6,3.2458333333333305,0.5,1018.9,74.619,105.98454166666667,-37.36279944587138,111.98179944587139
2016-01-07 05:00:00,3,5,-4.716666666666664,-0.6,3.266666666666664,0.4583333333333333,1018.3,77.654,105.80872916666667,-37.218581295186475,114.87258129518648
2016-01-07 06:00:00,3,6,-4.529166666666664,-0.6,3.2458333333333305,0.4583333333333333,1017.7,76.786,105.61541666666668,-36.68510452578007,113.47110452578008
2016-01-07 07:00:00,3,7,-4.3666666666666645,-0.6,3.2249999999999974,0.4583333333333333,1017.5,98.887,105.84366666666666,-24.02396291619102,122.91096291619102
2016-01-07 08:00:00,3,8,-4.204166666666665,-0.6,3.1833333333333305,0.4166666666666667,1017.3,113.356,106.3021875,-12.025642824866832,125.38164282486683
2016-01-07 09:00:00,3,9,-3.995833333333332,-0.6,3.1624999999999974,0.4166666666666667,1017.7,125.2,106.45827083333333,7.716234344082961,117.48376565591704
2016-01-07 10:00:00,3,10,-3.7874999999999983,-0.6,3.1833333333333305,0.375,1017.8,131.215,106.41383333333333,21.454845930840943,109.76015406915906
2016-01-07 11:00:00,3,11,-3.5791666666666653,-0.6,3.204166666666664,0.3333333333333333,1017.9,134.24200000000002,106.428125,27.45315751759892,106.7888424824011
2016-01-07 12:00:00,3,12,-3.370833333333332,-0.6,3.204166666666664,0.3333333333333333,1018.1,130.79,106.4814375,30.64066625047567,100.14933374952432
2016-01-07 13:00:00,3,13,-3.183333333333332,-0.6,3.204166666666664,0.3333333333333333,1017.9,125.935,106.48675,33.327575268740496,92.6074247312595
2016-01-07 14:00:00,3,14,-3.020833333333332,-0.6,3.2249999999999974,0.3333333333333333,1017.5,126.547,106.42552083333332,35.345584572393435,91.20141542760656
2016-01-07 15:00:00,3,15,-2.837499999999999,-0.6,3.204166666666664,0.3333333333333333,1017.6,128.80200000000002,106.35658333333333,35.34154855641171,93.46045144358831
2016-01-07 16:00:00,3,16,-2.654166666666666,-0.6,3.1624999999999974,0.2916666666666667,1017.3,135.083,106.34229166666665,34.96419907011033,100.11880092988966
2016-01-07 17:00:00,3,17,-2.491666666666666,0.0,3.141666666666664,0.25,1016.9,125.924,106.30279166666666,31.767004035863792,94.15699596413621
2016-01-07 18:00:00,3,18,-2.329166666666666,0.6,3.079166666666664,0.25,1016.6,121.211,106.19927083333333,22.009772243626347,99.20122775637365
2016-01-07 19:00:00,3,19,-2.191666666666666,0.6,3.0374999999999974,0.25,1016.6,122.006,106.14585416666665,14.119730634037287,107.88626936596272
2016-01-07 20:00:00,3,20,-2.0749999999999997,0.6,3.016666666666664,0.25,1016.3,109.442,106.11337499999999,6.94478993769026,102.49721006230973
2016-01-07 21:00:00,3,21,-1.958333333333333,0.6,2.9958333333333305,0.25,1015.9,98.662,106.02674999999999,1.921858259608065,96.74014174039195
2016-01-07 22:00:00,3,22,-1.8666666666666665,0.6,2.9333333333333305,0.25,1015.9,98.895,105.85683333333333,-4.033988144501523,102.92898814450152
2016-01-07 23:00:00,3,23,-1.7958333333333334,0.6,2.891666666666664,0.2916666666666667,1015.9,90.324,105.60266666666666,-19.84047644358828,110.16447644358828
2016-01-08 00:00:00,4,0,-1.75,1.1,2.829166666666664,0.16666666666666666,1015.9,83.126,105.35789583333332,-26.75941485683028,109.88541485683028
2016-01-08 01:00:00,4,1,-1.7041666666666666,0.6,2.7874999999999974,-0.041666666666666664,1016.6,77.312,105.28191666666666,-32.46922193445584,109.78122193445583
2016-01-08 02:00:00,4,2,-1.6791666666666665,0.6,2.741666666666664,-0.16666666666666666,1016.4,73.014,105.38227083333334,-35.705571991533496,108.71957199153348
2016-01-08 03:00:00,4,3,-1.6541666666666666,1.1,2.720833333333331,-0.3333333333333333,1016.4,72.949,105.63822916666666,-36.882202242675035,109.83120224267503
2016-01-08 04:00:00,4,4,-1.6083333333333332,0.6,2.6999999999999975,-0.3333333333333333,1015.5,75.087,105.83133333333333,-37.36279944587138,112.44979944587138
2016-01-08 05:00:00,4,5,-1.5416666666666663,0.6,2.637499999999997,-0.16666666666666666,1014.5,75.29,105.95020833333334,-37.218581295186475,112.50858129518647
2016-01-08 06:00:00,4,6,-1.4749999999999996,0.6,2.57083333333333,0.16666666666666666,1014.0,74.181,106.11552083333333,-36.68510452578007,110.86610452578006
2016-01-08 07:00:00,4,7,-1.408333333333333,0.6,2.524999999999997,0.375,1014.0,98.928,105.75866666666666,-24.02396291619102,122.95196291619102
2016-01-08 08:00:00,4,8,-1.3416666666666661,0.0,2.5041666666666633,0.625,1014.3,111.756,104.98527083333333,-12.025642824866832,123.78164282486684
2016-01-08 09:00:00,4,9,-1.2749999999999997,0.0,2.5041666666666633,0.75,1014.3,122.642,104.40622916666666,7.716234344082961,114.92576565591703
2016-01-08 10:00:00,4,10,-1.208333333333333,0.0,2.462499999999997,0.9166666666666666,1014.0,125.617,104.00885416666665,21.454845930840943,104.16215406915906
2016-01-08 11:00:00,4,11,-1.1624999999999999,0.0,2.4833333333333303,1.0833333333333333,1014.0,127.64,103.66041666666666,27.45315751759892,100.18684248240108
2016-01-08 12:00:00,4,12,-1.1166666666666665,0.0,2.4416666666666633,1.0416666666666667,1013.9,125.643,103.32889583333332,30.64066625047567,95.00233374952433
2016-01-08 13:00:00,4,13,-1.0708333333333333,0.0,2.4833333333333303,1.0,1013.3,127.435,103.070625,33.327575268740496,94.1074247312595
2016-01-08 14:00:00,4,14,-1.05,0.0,2.5666666666666633,1.0,1013.1,129.864,102.99420833333332,35.345584572393435,94.51841542760657
2016-01-08 15:00:00,4,15,-1.05,0.0,2.60833333333333,1.0,1012.6,137.77100000000002,103.02645833333332,35.34154855641171,102.4294514435883
2016-01-08 16:00:00,4,16,-1.0250000000000001,0.6,2.6708333333333303,1.0416666666666667,1012.2,135.38299999999998,103.0040625,34.96419907011033,100.41880092988964
2016-01-08 17:00:00,4,17,-1.0250000000000001,0.6,2.7333333333333303,1.0833333333333333,1011.5,131.33,102.95977083333332,31.767004035863792,99.56299596413622
2016-01-08 18:00:00,4,18,-1.0250000000000001,0.6,2.837499999999997,1.0416666666666667,1011.1,123.74,102.9416875,22.009772243626347,101.73022775637365
2016-01-08 19:00:00,4,19,-1.0250000000000001,0.6,2.9416666666666633,1.0,1011.0,102.348,102.5156875,14.119730634037287,88.22826936596272
2016-01-08 20:00:00,4,20,-1.0250000000000001,1.1,2.9833333333333303,0.9583333333333334,1010.6,91.977,101.45356249999999,6.94478993769026,85.03221006230974
2016-01-08 21:00:00,4,21,-1.0250000000000001,1.1,2.9833333333333303,1.0833333333333333,1010.3,88.333,100.26718749999999,1.921858259608065,86.41114174039194
2016-01-08 22:00:00,4,22,-1.05,0.6,3.1333333333333306,1.0416666666666667,1010.1,90.15,99.25981250000001,-4.033988144501523,94.18398814450153
2016-01-08 23:00:00,4,23,-1.0958333333333332,0.0,3.1958333333333306,1.0,1010.4,82.344,98.3061875,-19.84047644358828,102.18447644358827
2016-01-09 00:00:00,5,0,-1.1666666666666665,-0.6,3.3249999999999975,0.9583333333333334,1010.1,75.193,97.39439583333333,-26.75941485683028,101.95241485683027
2016-01-09 01:00:00,5,1,-1.3041666666666665,-1.7,3.4958333333333313,0.9166666666666666,1010.5,72.848,96.58935416666665,-32.46922193445584,105.31722193445583
2016-01-09 02:00:00,5,2,-1.4666666666666666,-2.2,3.712499999999998,0.875,1010.5,73.81,95.91702083333332,-35.705571991533496,109.5155719915335
2016-01-09 03:00:00,5,3,-1.6541666666666666,-3.3,3.8833333333333315,0.875,1010.6,73.70100000000002,95.05775,-36.882202242675035,110.58320224267506
2016-01-09 04:00:00,5,4,-1.8624999999999998,-3.9,4.033333333333332,0.875,1009.8,73.26,93.69283333333334,-37.36279944587138,110.62279944587138
2016-01-09 05:00:00,5,5,-2.0916666666666663,-3.9,4.224999999999999,0.7083333333333334,1009.5,74.991,92.11612499999998,-37.218581295186475,112.20958129518647
2016-01-09 06:00:00,5,6,-2.4125,-5.6,4.4833333333333325,0.375,1009.3,73.612,90.64541666666666,-36.68510452578007,110.29710452578007
2016-01-09 07:00:00,5,7,-2.779166666666667,-6.7,4.679166666666666,0.16666666666666666,1009.6,79.04899999999998,89.54102083333333,-24.02396291619102,103.072962916191
2016-01-09 08:00:00,5,8,-3.241666666666667,-8.9,4.979166666666666,-0.041666666666666664,1009.8,80.653,88.8899375,-12.025642824866832,92.67864282486684
2016-01-09 09:00:00,5,9,-3.7500000000000004,-10.0,5.191666666666666,-0.16666666666666666,1010.6,96.799,88.46120833333333,7.716234344082961,89.08276565591704
