timestamp,day_of_week,day_hour,dew_temperature_ma_24H,air_temperature,wind_speed_ma_24H,precip_depth_1_hr_ma_24H,sea_level_pressure_shift_10H,meter_reading
2016-01-04 17:00:00,0,17,-9.662500000000007,-8.9,2.7416666666666654,0.0,1030.7,133.779
2016-01-04 18:00:00,0,18,-9.729166666666673,-6.7,2.6374999999999984,0.0,1031.3,113.722
2016-01-04 19:00:00,0,19,-9.775000000000007,-5.0,2.595833333333332,0.0,1031.9,112.424
2016-01-04 20:00:00,0,20,-9.79583333333334,-3.3,2.5749999999999984,0.0,1032.3,108.391
2016-01-04 21:00:00,0,21,-9.841666666666674,-3.9,2.6374999999999984,0.0,1032.7,102.686
2016-01-04 22:00:00,0,22,-9.912500000000007,-5.0,2.6791666666666654,0.0,1032.9,99.97
2016-01-04 23:00:00,0,23,-10.004166666666674,-6.7,2.720833333333332,0.0,1033.1,89.16799999999998
2016-01-05 00:00:00,1,0,-10.07083333333334,-7.2,2.7416666666666654,0.0,1033.6,83.947
2016-01-05 01:00:00,1,1,-10.116666666666672,-7.2,2.8291666666666657,0.0,1034.0,80.28699999999998
2016-01-05 02:00:00,1,2,-10.162500000000007,-7.2,2.916666666666666,0.0,1034.5,77.845
2016-01-05 03:00:00,1,3,-10.183333333333339,-7.2,2.983333333333333,0.0,1034.8,78.008
2016-01-05 04:00:00,1,4,-10.15833333333334,-6.7,3.1125000000000003,0.0,1034.1,77.865
2016-01-05 05:00:00,1,5,-10.13333333333334,-6.7,3.2000000000000006,0.0,1033.1,79.053
2016-01-05 06:00:00,1,6,-10.112500000000006,-6.7,3.350000000000001,0.0,1032.5,78.657
2016-01-05 07:00:00,1,7,-10.091666666666674,-6.7,3.412500000000001,0.0,1032.5,100.961
2016-01-05 08:00:00,1,8,-10.066666666666674,-6.7,3.5833333333333344,0.0,1032.6,114.483
2016-01-05 09:00:00,1,9,-9.99583333333334,-5.6,3.754166666666668,0.0,1032.6,129.861
2016-01-05 10:00:00,1,10,-9.879166666666675,-5.0,3.9458333333333346,0.0,1032.3,136.16
2016-01-05 11:00:00,1,11,-9.691666666666675,-4.4,4.137500000000002,0.0,1031.6,141.593
2016-01-05 12:00:00,1,12,-9.483333333333341,-4.4,4.375000000000002,0.0,1031.1,144.145
2016-01-05 13:00:00,1,13,-9.295833333333341,-5.0,4.591666666666669,0.0,1030.7,144.46
2016-01-05 14:00:00,1,14,-9.112500000000008,-5.6,4.787500000000002,0.0,1030.0,141.265
2016-01-05 15:00:00,1,15,-8.904166666666674,-5.6,5.066666666666669,0.0,1029.3,145.023
2016-01-05 16:00:00,1,16,-8.762500000000008,-3.9,5.2583333333333355,0.0,1028.7,135.384
2016-01-05 17:00:00,1,17,-8.625000000000009,-2.2,5.4333333333333345,0.0,1028.1,133.05
2016-01-05 18:00:00,1,18,-8.558333333333342,-1.1,5.625000000000001,0.0,1028.0,113.823
2016-01-05 19:00:00,1,19,-8.48750000000001,-0.6,5.816666666666667,0.0,1028.0,111.053
2016-01-05 20:00:00,1,20,-8.441666666666675,0.0,5.987500000000001,0.0,1027.4,104.332
2016-01-05 22:00:00,1,22,-8.300000000000006,-1.7,5.987500000000001,0.0,1026.6,98.971
2016-01-05 23:00:00,1,23,-8.208333333333341,-3.3,6.075,0.0,1026.1,83.618
2016-01-06 00:00:00,2,0,-8.141666666666675,-3.3,6.075,0.0,1025.4,79.625
2016-01-06 01:00:00,2,1,-8.116666666666674,-4.4,5.966666666666668,0.0,1024.8,75.796
2016-01-06 02:00:00,2,2,-8.04583333333334,-3.3,5.879166666666667,0.0,1024.3,73.788
2016-01-06 03:00:00,2,3,-8.000000000000005,-3.3,5.812500000000001,0.0,1023.9,74.051
2016-01-06 04:00:00,2,4,-7.979166666666672,-4.4,5.6208333333333345,0.0,1023.0,74.23
2016-01-06 05:00:00,2,5,-7.933333333333338,-3.9,5.512500000000002,0.0,1021.8,73.627
2016-01-06 06:00:00,2,6,-7.841666666666671,-3.3,5.341666666666669,0.0,1021.1,75.607
2016-01-06 07:00:00,2,7,-7.725000000000004,-2.8,5.2583333333333355,0.0,1020.5,96.946
2016-01-06 08:00:00,2,8,-7.587500000000003,-2.8,5.150000000000001,0.0,1020.4,110.256
2016-01-06 09:00:00,2,9,-7.541666666666669,-4.4,5.020833333333335,0.0,1020.1,123.355
2016-01-06 10:00:00,2,10,-7.516666666666668,-4.4,4.937500000000001,0.0,1020.4,128.02200000000002
2016-01-06 11:00:00,2,11,-7.516666666666668,-5.0,4.7458333333333345,0.0,1020.5,135.718
2016-01-06 12:00:00,2,12,-7.491666666666667,-5.0,4.6375,0.0,1020.8,137.239
2016-01-06 13:00:00,2,13,-7.425,-4.4,4.466666666666667,0.0,1020.6,130.583
2016-01-06 14:00:00,2,14,-7.308333333333333,-3.9,4.295833333333333,0.0,1020.4,134.3
2016-01-06 15:00:00,2,15,-7.1916666666666655,-2.8,4.166666666666666,0.0,1020.3,137.97299999999998
2016-01-06 16:00:00,2,16,-7.099999999999998,-2.8,4.037499999999999,0.0,1019.9,136.505
2016-01-06 17:00:00,2,17,-6.983333333333331,-1.7,3.9291666666666654,0.0,1019.5,132.941
2016-01-06 18:00:00,2,18,-6.866666666666664,-1.1,3.7999999999999985,0.0,1019.3,123.473
2016-01-06 19:00:00,2,19,-6.749999999999997,-0.6,3.6291666666666647,0.0,1019.4,108.788
2016-01-06 20:00:00,2,20,-6.612499999999998,0.0,3.437499999999998,0.0,1019.2,100.651
2016-01-06 21:00:00,2,21,-6.474999999999999,0.0,3.374999999999998,0.0,1019.0,99.961
2016-01-06 22:00:00,2,22,-6.3125,0.0,3.3541666666666643,0.0,1019.1,99.729
2016-01-06 23:00:00,2,23,-6.104166666666667,-0.6,3.266666666666664,-0.041666666666666664,1019.2,88.804
2016-01-07 00:00:00,3,0,-5.870833333333333,-0.6,3.3083333333333305,0.08333333333333333,1019.0,82.087
2016-01-07 01:00:00,3,1,-5.6166666666666645,-0.6,3.3083333333333305,0.2916666666666667,1019.3,78.096
2016-01-07 02:00:00,3,2,-5.387499999999998,-0.6,3.266666666666664,0.4166666666666667,1019.7,75.169
2016-01-07 03:00:00,3,3,-5.1583333333333306,-0.6,3.204166666666664,0.5416666666666666,1019.7,74.10300000000002
2016-01-07 04:00:00,3,4,-4.924999999999998,-0.6,3.2458333333333305,0.5,1018.9,74.619
2016-01-07 05:00:00,3,5,-4.716666666666664,-0.6,3.266666666666664,0.4583333333333333,1018.3,77.654
2016-01-07 06:00:00,3,6,-4.529166666666664,-0.6,3.2458333333333305,0.4583333333333333,1017.7,76.786
2016-01-07 07:00:00,3,7,-4.3666666666666645,-0.6,3.2249999999999974,0.4583333333333333,1017.5,98.887
2016-01-07 08:00:00,3,8,-4.204166666666665,-0.6,3.1833333333333305,0.4166666666666667,1017.3,113.356
2016-01-07 09:00:00,3,9,-3.995833333333332,-0.6,3.1624999999999974,0.4166666666666667,1017.7,125.2
2016-01-07 10:00:00,3,10,-3.7874999999999983,-0.6,3.1833333333333305,0.375,1017.8,131.215
2016-01-07 11:00:00,3,11,-3.5791666666666653,-0.6,3.204166666666664,0.3333333333333333,1017.9,134.24200000000002
2016-01-07 12:00:00,3,12,-3.370833333333332,-0.6,3.204166666666664,0.3333333333333333,1018.1,130.79
2016-01-07 13:00:00,3,13,-3.183333333333332,-0.6,3.204166666666664,0.3333333333333333,1017.9,125.935
2016-01-07 14:00:00,3,14,-3.020833333333332,-0.6,3.2249999999999974,0.3333333333333333,1017.5,126.547
2016-01-07 15:00:00,3,15,-2.837499999999999,-0.6,3.204166666666664,0.3333333333333333,1017.6,128.80200000000002
2016-01-07 16:00:00,3,16,-2.654166666666666,-0.6,3.1624999999999974,0.2916666666666667,1017.3,135.083
2016-01-07 17:00:00,3,17,-2.491666666666666,0.0,3.141666666666664,0.25,1016.9,125.924
2016-01-07 18:00:00,3,18,-2.329166666666666,0.6,3.079166666666664,0.25,1016.6,121.211
2016-01-07 19:00:00,3,19,-2.191666666666666,0.6,3.0374999999999974,0.25,1016.6,122.006
2016-01-07 20:00:00,3,20,-2.0749999999999997,0.6,3.016666666666664,0.25,1016.3,109.442
2016-01-07 21:00:00,3,21,-1.958333333333333,0.6,2.9958333333333305,0.25,1015.9,98.662
2016-01-07 22:00:00,3,22,-1.8666666666666665,0.6,2.9333333333333305,0.25,1015.9,98.895
2016-01-07 23:00:00,3,23,-1.7958333333333334,0.6,2.891666666666664,0.2916666666666667,1015.9,90.324
2016-01-08 00:00:00,4,0,-1.75,1.1,2.829166666666664,0.16666666666666666,1015.9,83.126
2016-01-08 01:00:00,4,1,-1.7041666666666666,0.6,2.7874999999999974,-0.041666666666666664,1016.6,77.312
2016-01-08 02:00:00,4,2,-1.6791666666666665,0.6,2.741666666666664,-0.16666666666666666,1016.4,73.014
2016-01-08 03:00:00,4,3,-1.6541666666666666,1.1,2.720833333333331,-0.3333333333333333,1016.4,72.949
2016-01-08 04:00:00,4,4,-1.6083333333333332,0.6,2.6999999999999975,-0.3333333333333333,1015.5,75.087
2016-01-08 05:00:00,4,5,-1.5416666666666663,0.6,2.637499999999997,-0.16666666666666666,1014.5,75.29
2016-01-08 06:00:00,4,6,-1.4749999999999996,0.6,2.57083333333333,0.16666666666666666,1014.0,74.181
2016-01-08 07:00:00,4,7,-1.408333333333333,0.6,2.524999999999997,0.375,1014.0,98.928
2016-01-08 08:00:00,4,8,-1.3416666666666661,0.0,2.5041666666666633,0.625,1014.3,111.756
2016-01-08 09:00:00,4,9,-1.2749999999999997,0.0,2.5041666666666633,0.75,1014.3,122.642
2016-01-08 10:00:00,4,10,-1.208333333333333,0.0,2.462499999999997,0.9166666666666666,1014.0,125.617
2016-01-08 11:00:00,4,11,-1.1624999999999999,0.0,2.4833333333333303,1.0833333333333333,1014.0,127.64
2016-01-08 12:00:00,4,12,-1.1166666666666665,0.0,2.4416666666666633,1.0416666666666667,1013.9,125.643
2016-01-08 13:00:00,4,13,-1.0708333333333333,0.0,2.4833333333333303,1.0,1013.3,127.435
2016-01-08 14:00:00,4,14,-1.05,0.0,2.5666666666666633,1.0,1013.1,129.864
2016-01-08 15:00:00,4,15,-1.05,0.0,2.60833333333333,1.0,1012.6,137.77100000000002
2016-01-08 16:00:00,4,16,-1.0250000000000001,0.6,2.6708333333333303,1.0416666666666667,1012.2,135.38299999999998
2016-01-08 17:00:00,4,17,-1.0250000000000001,0.6,2.7333333333333303,1.0833333333333333,1011.5,131.33
2016-01-08 18:00:00,4,18,-1.0250000000000001,0.6,2.837499999999997,1.0416666666666667,1011.1,123.74
2016-01-08 19:00:00,4,19,-1.0250000000000001,0.6,2.9416666666666633,1.0,1011.0,102.348
2016-01-08 20:00:00,4,20,-1.0250000000000001,1.1,2.9833333333333303,0.9583333333333334,1010.6,91.977
2016-01-08 21:00:00,4,21,-1.0250000000000001,1.1,2.9833333333333303,1.0833333333333333,1010.3,88.333
2016-01-08 22:00:00,4,22,-1.05,0.6,3.1333333333333306,1.0416666666666667,1010.1,90.15
2016-01-08 23:00:00,4,23,-1.0958333333333332,0.0,3.1958333333333306,1.0,1010.4,82.344
2016-01-09 00:00:00,5,0,-1.1666666666666665,-0.6,3.3249999999999975,0.9583333333333334,1010.1,75.193
2016-01-09 01:00:00,5,1,-1.3041666666666665,-1.7,3.4958333333333313,0.9166666666666666,1010.5,72.848
2016-01-09 02:00:00,5,2,-1.4666666666666666,-2.2,3.712499999999998,0.875,1010.5,73.81
2016-01-09 03:00:00,5,3,-1.6541666666666666,-3.3,3.8833333333333315,0.875,1010.6,73.70100000000002
2016-01-09 04:00:00,5,4,-1.8624999999999998,-3.9,4.033333333333332,0.875,1009.8,73.26
2016-01-09 05:00:00,5,5,-2.0916666666666663,-3.9,4.224999999999999,0.7083333333333334,1009.5,74.991
2016-01-09 06:00:00,5,6,-2.4125,-5.6,4.4833333333333325,0.375,1009.3,73.612
2016-01-09 07:00:00,5,7,-2.779166666666667,-6.7,4.679166666666666,0.16666666666666666,1009.6,79.04899999999998
2016-01-09 08:00:00,5,8,-3.241666666666667,-8.9,4.979166666666666,-0.041666666666666664,1009.8,80.653
2016-01-09 09:00:00,5,9,-3.7500000000000004,-10.0,5.191666666666666,-0.16666666666666666,1010.6,96.799
2016-01-09 10:00:00,5,10,-4.325000000000001,-11.1,5.383333333333333,-0.2916666666666667,1011.2,103.106
2016-01-09 11:00:00,5,11,-4.929166666666668,-12.8,5.574999999999999,-0.4583333333333333,1011.7,104.377
2016-01-09 12:00:00,5,12,-5.579166666666668,-13.3,5.808333333333333,-0.4166666666666667,1012.2,105.14
2016-01-09 13:00:00,5,13,-6.229166666666668,-13.9,5.870833333333333,-0.375,1012.6,109.296
2016-01-09 14:00:00,5,14,-6.900000000000002,-14.4,5.916666666666665,-0.375,1012.8,115.731
2016-01-09 15:00:00,5,15,-7.5916666666666694,-15.0,5.983333333333332,-0.375,1013.3,110.659
2016-01-09 16:00:00,5,16,-8.308333333333337,-15.0,6.133333333333332,-0.375,1014.1,96.979
2016-01-09 17:00:00,5,17,-9.004166666666672,-13.9,6.3041666666666645,-0.4166666666666667,1014.6,94.052
2016-01-09 18:00:00,5,18,-9.700000000000005,-13.9,6.391666666666665,-0.4166666666666667,1015.1,90.424
2016-01-09 19:00:00,5,19,-10.416666666666673,-15.0,6.541666666666664,-0.4166666666666667,1015.9,82.65299999999998
2016-01-09 20:00:00,5,20,-11.179166666666672,-15.6,6.712499999999998,-0.4166666666666667,1016.1,80.42
2016-01-09 21:00:00,5,21,-11.991666666666672,-15.0,6.841666666666664,-0.5833333333333334,1016.7,79.311
2016-01-09 22:00:00,5,22,-12.800000000000006,-16.1,6.904166666666664,-0.5416666666666666,1017.7,79.15899999999998
2016-01-09 23:00:00,5,23,-13.612500000000006,-16.7,6.9708333333333306,-0.5,1018.8,79.17
2016-01-10 00:00:00,6,0,-14.400000000000006,-16.7,7.054166666666664,-0.4583333333333333,1020.2,74.179
2016-01-10 01:00:00,6,1,-15.166666666666673,-17.2,7.0333333333333306,-0.4166666666666667,1020.7,73.9
2016-01-10 02:00:00,6,2,-15.929166666666674,-18.3,7.012499999999997,-0.375,1020.5,72.628
2016-01-10 03:00:00,6,3,-16.712500000000006,-18.9,6.991666666666664,-0.3333333333333333,1020.9,72.668
2016-01-10 04:00:00,6,4,-17.500000000000004,-20.0,7.012499999999997,-0.2916666666666667,1020.6,73.12100000000002
2016-01-10 05:00:00,6,5,-18.312500000000004,-20.6,6.9708333333333306,-0.25,1020.3,73.515
2016-01-10 06:00:00,6,6,-19.05416666666667,-21.1,6.929166666666664,-0.25,1020.3,73.329
2016-01-10 07:00:00,6,7,-19.775000000000006,-21.7,6.862499999999997,-0.25,1020.9,73.756
2016-01-10 08:00:00,6,8,-20.400000000000006,-21.7,6.73333333333333,-0.25,1022.0,73.47
2016-01-10 09:00:00,6,9,-20.979166666666675,-22.2,6.691666666666663,-0.25,1022.9,76.215
2016-01-10 10:00:00,6,10,-21.491666666666674,-22.8,6.6249999999999964,-0.25,1023.4,83.84899999999998
2016-01-10 11:00:00,6,11,-21.954166666666676,-22.8,6.49583333333333,-0.20833333333333334,1023.7,85.39299999999999
2016-01-10 12:00:00,6,12,-22.345833333333342,-22.8,6.366666666666664,-0.20833333333333334,1024.0,87.07600000000002
2016-01-10 13:00:00,6,13,-22.737500000000008,-23.3,6.3458333333333306,-0.20833333333333334,1024.5,85.63799999999998
2016-01-10 14:00:00,6,14,-23.108333333333345,-23.3,6.279166666666664,-0.20833333333333334,1024.5,84.626
2016-01-10 15:00:00,6,15,-23.458333333333346,-22.8,6.212499999999998,-0.20833333333333334,1024.7,85.262
2016-01-10 16:00:00,6,16,-23.80833333333335,-22.2,6.129166666666664,-0.20833333333333334,1024.5,85.305
2016-01-10 17:00:00,6,17,-24.17916666666669,-21.1,5.999999999999997,-0.16666666666666666,1024.5,86.664
2016-01-10 18:00:00,6,18,-24.525000000000023,-20.0,5.912499999999998,-0.125,1024.4,87.711
2016-01-10 19:00:00,6,19,-24.829166666666694,-19.4,5.762499999999998,-0.08333333333333333,1024.6,85.09200000000001
2016-01-10 20:00:00,6,20,-25.06250000000003,-18.9,5.612499999999998,-0.041666666666666664,1024.4,83.928
2016-01-10 21:00:00,6,21,-25.245833333333362,-18.3,5.5041666666666655,0.0,1024.5,82.706
2016-01-10 22:00:00,6,22,-25.40833333333336,-18.3,5.291666666666665,0.0,1024.7,81.594
2016-01-10 23:00:00,6,23,-25.570833333333358,-18.9,5.162499999999999,0.0,1024.6,80.612
2016-01-11 00:00:00,0,0,-25.73333333333336,-19.4,4.970833333333331,0.0,1024.5,77.031
2016-01-11 01:00:00,0,1,-25.825000000000028,-20.0,4.820833333333331,0.0,1024.4,72.888
2016-01-11 02:00:00,0,2,-25.870833333333362,-20.0,4.649999999999998,0.0,1024.2,70.69800000000002
2016-01-11 03:00:00,0,3,-25.850000000000026,-20.6,4.479166666666663,0.0,1024.1,70.873
2016-01-11 04:00:00,0,4,-25.804166666666692,-20.6,4.179166666666664,0.0,1023.1,70.955
2016-01-11 05:00:00,0,5,-25.73333333333336,-21.1,3.9416666666666633,0.0,1022.2,71.637
2016-01-11 06:00:00,0,6,-25.662500000000023,-21.7,3.7249999999999965,0.0,1021.3,72.564
2016-01-11 07:00:00,0,7,-25.545833333333352,-21.1,3.53333333333333,0.0,1021.0,93.71
2016-01-11 08:00:00,0,8,-25.429166666666685,-21.1,3.274999999999997,0.0,1021.3,105.406
2016-01-11 09:00:00,0,9,-25.312500000000014,-21.7,3.05833333333333,0.0,1021.2,119.336
2016-01-11 10:00:00,0,10,-25.21666666666668,-21.7,2.90833333333333,0.0,1021.3,130.65200000000002
2016-01-11 11:00:00,0,11,-25.12083333333334,-22.8,2.7791666666666637,0.0,1021.2,134.806
2016-01-11 12:00:00,0,12,-25.075000000000006,-22.2,2.674999999999997,0.0,1021.2,137.768
2016-01-11 13:00:00,0,13,-25.004166666666674,-22.2,2.5916666666666637,0.0,1021.1,134.8
2016-01-11 14:00:00,0,14,-24.933333333333337,-22.2,2.50833333333333,0.0,1020.8,138.159
2016-01-11 15:00:00,0,15,-24.816666666666666,-21.7,2.399999999999997,0.0,1020.8,136.004
2016-01-11 16:00:00,0,16,-24.654166666666665,-20.6,2.249999999999997,0.0,1020.5,139.675
2016-01-11 17:00:00,0,17,-24.399999999999995,-17.8,2.124999999999997,0.0,1019.9,147.921
2016-01-11 18:00:00,0,18,-24.14583333333333,-16.7,1.99583333333333,0.0,1018.8,127.251
2016-01-11 19:00:00,0,19,-23.912499999999994,-16.1,1.93333333333333,0.0,1018.7,131.958
2016-01-11 20:00:00,0,20,-23.67916666666666,-15.6,1.87083333333333,0.0,1019.0,118.72
2016-01-11 21:00:00,0,21,-23.424999999999994,-15.0,1.8291666666666633,0.0,1018.8,107.537
2016-01-11 22:00:00,0,22,-23.170833333333324,-14.4,1.80833333333333,-0.041666666666666664,1018.5,104.681
2016-01-11 23:00:00,0,23,-22.820833333333326,-15.0,1.7874999999999968,0.08333333333333333,1018.5,97.013
2016-01-12 00:00:00,1,0,-22.495833333333323,-15.0,1.7874999999999968,0.20833333333333334,1018.1,85.458
2016-01-12 01:00:00,1,1,-22.195833333333322,-14.4,1.7874999999999968,0.16666666666666666,1017.7,76.52
2016-01-12 02:00:00,1,2,-21.895833333333325,-14.4,1.8499999999999968,0.125,1017.3,73.193
2016-01-12 03:00:00,1,3,-21.641666666666655,-15.0,1.9999999999999967,0.08333333333333333,1016.4,73.279
2016-01-12 04:00:00,1,4,-21.433333333333323,-16.1,2.1916666666666633,0.041666666666666664,1015.1,73.056
2016-01-12 05:00:00,1,5,-21.245833333333323,-16.7,2.38333333333333,0.0,1013.1,73.767
2016-01-12 06:00:00,1,6,-21.03749999999999,-16.7,2.53333333333333,-0.041666666666666664,1011.9,74.22
2016-01-12 07:00:00,1,7,-20.920833333333324,-17.2,2.874999999999997,-0.08333333333333333,1011.3,95.407
2016-01-12 08:00:00,1,8,-20.80416666666666,-17.8,3.174999999999997,-0.125,1010.3,110.253
2016-01-12 09:00:00,1,9,-20.712499999999995,-17.8,3.3041666666666636,-0.125,1010.2,127.823
2016-01-12 10:00:00,1,10,-20.620833333333334,-18.9,3.541666666666664,-0.125,1009.7,136.141
2016-01-12 11:00:00,1,11,-20.575,-20.0,3.7583333333333306,-0.16666666666666666,1009.5,138.577
2016-01-12 12:00:00,1,12,-20.529166666666665,-20.6,3.862499999999997,-0.16666666666666666,1009.6,142.476
2016-01-12 13:00:00,1,13,-20.529166666666665,-21.1,3.991666666666664,-0.16666666666666666,1010.0,141.149
2016-01-12 14:00:00,1,14,-20.529166666666665,-21.7,4.1166666666666645,-0.16666666666666666,1010.9,141.235
2016-01-12 15:00:00,1,15,-20.575,-21.1,4.312499999999997,-0.20833333333333334,1011.9,145.648
