timestamp,day_of_week,day_hour,dew_temperature_ma_24H,air_temperature,wind_speed_ma_24H,precip_depth_1_hr_ma_24H,sea_level_pressure_shift_10H,meter_reading,meter_reading_trend,meter_reading_seasonal,meter_reading_deseasoned,meter_reading_resid
2016-01-02 14:00:00,5,14,-9.812500000000004,-8.9,4.204166666666667,0.0,1020.9,91.385,77.88745833333333,1.307949583063169,69.86890105196544,0.8970494421958021
2016-01-02 15:00:00,5,15,-9.812500000000004,-8.3,4.204166666666667,0.0,1020.9,81.161,77.923875,1.3076746675520439,62.06513134641716,0.7964841500299769
2016-01-02 16:00:00,5,16,-9.833333333333337,-6.7,4.116666666666666,0.0,1020.9,77.65100000000002,77.97483333333332,1.3042017733703222,59.53910014961418,0.7635681617309968
2016-01-02 17:00:00,5,17,-9.858333333333336,-5.6,4.029166666666666,0.0,1020.9,79.46,78.03872916666666,1.2752977710013202,62.3070170801057,0.798411477806579
2016-01-02 18:00:00,5,18,-9.87916666666667,-2.8,4.008333333333333,0.0,1020.4,80.783,78.0503125,1.1869921588105703,68.05689439511454,0.8719618437801199
2016-01-02 19:00:00,5,19,-9.90416666666667,-1.7,4.05,0.0,1020.7,79.059,78.03343749999999,1.1146613934472303,70.92647189968616,0.9089240993604334
2016-01-02 20:00:00,5,20,-9.925000000000002,-1.1,3.941666666666666,0.0,1020.4,79.615,78.01566666666666,1.0527556841319903,75.62533377878982,0.969360860580864
2016-01-02 21:00:00,5,21,-9.945833333333336,-0.6,3.895833333333332,0.0,1019.5,77.439,77.76741666666666,1.0064728596062473,76.94097189098144,0.98937286576938
2016-01-02 22:00:00,5,22,-9.945833333333336,-0.6,3.7874999999999983,0.0,1019.5,77.024,77.2433125,0.9573918382805704,80.45190790254844,1.0415388115644113
2016-01-02 23:00:00,5,23,-9.945833333333336,-2.2,3.8541666666666656,0.0,1018.4,76.949,76.67397916666667,0.8268065927573404,93.0677145949945,1.2138109382935856
2016-01-03 00:00:00,6,0,-9.945833333333336,-2.8,3.8749999999999987,0.0,1017.8,71.918,76.10479166666667,0.7685098563993858,93.5811029632716,1.2296348352564959
2016-01-03 01:00:00,6,1,-9.970833333333337,-3.3,3.8541666666666656,0.0,1017.9,70.608,75.53591666666667,0.7203065458363646,98.0249317573748,1.2977261160402696
2016-01-03 02:00:00,6,2,-9.970833333333337,-4.4,3.833333333333332,0.0,1017.2,69.925,74.94622916666665,0.6937363592418531,100.79477465534205,1.344894543409155
2016-01-03 03:00:00,6,3,-9.925000000000002,-3.3,3.941666666666666,0.0,1016.7,69.51899999999999,74.52949999999998,0.6841463106913752,101.61422916941031,1.3634095112594387
2016-01-03 04:00:00,6,4,-9.87916666666667,-3.9,4.091666666666666,0.0,1015.5,71.145,74.36083333333333,0.6810731790404988,104.46014053912624,1.4047736672189828
2016-01-03 05:00:00,6,5,-9.808333333333337,-4.4,4.2625,0.0,1015.1,70.906,74.23249999999999,0.6833242890832112,103.76625144575462,1.3978547327081081
2016-01-03 06:00:00,6,6,-9.71666666666667,-3.9,4.458333333333333,0.0,1014.7,70.182,74.10014583333333,0.6882404540705925,101.9730816241753,1.3761522393428753
2016-01-03 07:00:00,6,7,-9.575000000000005,-3.3,4.691666666666667,0.0,1014.5,71.017,74.03939583333333,0.795481473252854,89.27549212378241,1.205783638817723
2016-01-03 08:00:00,6,8,-9.412500000000003,-2.8,4.841666666666668,0.0,1015.2,70.622,73.99889583333334,0.8960163949829836,78.81775422350525,1.065120679652104
2016-01-03 09:00:00,6,9,-9.22916666666667,-2.8,4.945833333333334,0.0,1015.7,71.877,73.94697916666667,1.0686059324893737,67.26240030556329,0.9096030840416452
2016-01-03 10:00:00,6,10,-9.045833333333336,-2.8,5.137500000000001,0.0,1016.2,73.839,73.94647916666665,1.1893221254283741,62.08494605564024,0.8395929969256289
2016-01-03 11:00:00,6,11,-8.837500000000004,-3.3,5.266666666666668,0.0,1016.4,74.2,73.96795833333333,1.23658807715419,60.00381321058784,0.8112135925150633
2016-01-03 12:00:00,6,12,-8.650000000000004,-2.8,5.350000000000001,0.0,1017.5,74.767,73.99416666666667,1.2650308442659397,59.10290673061422,0.7987508933895359
2016-01-03 13:00:00,6,13,-8.44166666666667,-2.8,5.416666666666668,0.0,1017.9,75.02199999999998,74.01849999999999,1.2894138360421985,58.183026971601954,0.7860606060863428
2016-01-03 14:00:00,6,14,-8.27916666666667,-2.8,5.500000000000001,0.0,1018.7,76.658,74.042125,1.307949583063169,58.60929273777497,0.7915668646432685
2016-01-03 15:00:00,6,15,-8.095833333333337,-2.8,5.500000000000001,0.0,1019.4,75.885,74.07075,1.3076746675520439,58.03048868573412,0.7834467544305157
2016-01-03 16:00:00,6,16,-7.958333333333337,-2.8,5.608333333333334,0.0,1019.9,74.831,74.07547916666667,1.3042017733703222,57.37685803525746,0.7745728907964534
2016-01-03 17:00:00,6,17,-7.81666666666667,-2.2,5.695833333333334,0.0,1020.1,76.12,74.07804166666666,1.2752977710013202,59.68802089274663,0.8057451243288577
2016-01-03 18:00:00,6,18,-7.7500000000000036,-2.2,5.695833333333334,0.0,1020.9,77.77,74.11556250000001,1.1869921588105703,65.51854569783318,0.8840052411102347
2016-01-03 19:00:00,6,19,-7.70416666666667,-2.2,5.566666666666667,0.0,1022.0,79.156,74.59089583333332,1.1146613934472303,71.01349384246649,0.9520396966560072
2016-01-03 20:00:00,6,20,-7.683333333333337,-2.8,5.525000000000001,0.0,1022.7,77.574,75.73797916666666,1.0527556841319903,73.68661235390117,0.9729149518466644
2016-01-03 21:00:00,6,21,-7.662500000000004,-2.8,5.483333333333334,0.0,1023.2,76.988,77.41252083333333,1.0064728596062473,76.49287237623007,0.9881201587649724
2016-01-03 22:00:00,6,22,-7.61666666666667,-2.2,5.441666666666667,0.0,1023.9,77.45100000000002,79.51460416666666,0.9573918382805704,80.89791128687527,1.0173968937493436
2016-01-03 23:00:00,6,23,-7.595833333333336,-2.8,5.312500000000001,0.0,1024.8,77.553,81.798375,0.8268065927573404,93.79823610424577,1.1467004827937692
2016-01-04 00:00:00,0,0,-7.575000000000003,-2.8,5.229166666666668,0.0,1025.5,72.572,84.24164583333332,0.7685098563993858,94.43210050683483,1.1209669466057521
2016-01-04 01:00:00,0,1,-7.5291666666666694,-3.9,5.208333333333335,0.0,1026.4,71.122,86.87552083333333,0.7203065458363646,98.73851683163396,1.1365516532678894
2016-01-04 02:00:00,0,2,-7.483333333333337,-5.0,5.166666666666668,0.0,1027.2,70.545,89.47074999999998,0.6937363592418531,101.68848592150312,1.1365556444033735
2016-01-04 03:00:00,0,3,-7.462500000000003,-5.0,5.0583333333333345,0.0,1027.8,70.273,92.00891666666666,0.6841463106913752,102.71633260579081,1.1163736768895494
2016-01-04 04:00:00,0,4,-7.487500000000003,-6.1,4.929166666666667,0.0,1027.4,70.618,94.58795833333332,0.6810731790404988,103.6863617203179,1.0961898696969576
2016-01-04 05:00:00,0,5,-7.512500000000003,-6.1,4.8,0.0,1027.1,71.556,97.0741875,0.6833242890832112,104.71748354797079,1.078736647143926
2016-01-04 06:00:00,0,6,-7.579166666666669,-6.7,4.7124999999999995,0.0,1027.3,71.333,99.02441666666667,0.6882404540705925,103.64546224811627,1.0466657187893855
2016-01-04 07:00:00,0,7,-7.670833333333337,-7.2,4.541666666666666,0.0,1027.5,92.682,100.4665,0.795481473252854,116.5105701594886,1.159695721056159
2016-01-04 08:00:00,0,8,-7.787500000000004,-7.8,4.370833333333333,0.0,1027.8,104.017,101.80160416666666,0.8960163949829836,116.08827760565185,1.14033839207087
2016-01-04 10:00:00,0,10,-8.087500000000004,-8.9,3.9666666666666655,0.0,1028.5,127.756,103.98352083333333,1.1893221254283741,107.41917371963832,1.0330403592681934
2016-01-04 11:00:00,0,11,-8.295833333333338,-10.0,3.795833333333332,0.0,1028.8,129.904,104.69464583333333,1.23658807715419,105.05034166183562,1.0033974595899444
2016-01-04 12:00:00,0,12,-8.529166666666672,-11.1,3.583333333333332,0.0,1029.2,136.34,105.17360416666665,1.2650308442659397,107.77602824310115,1.024744080009947
2016-01-04 13:00:00,0,13,-8.78333333333334,-11.1,3.408333333333332,0.0,1029.4,139.875,105.60152083333332,1.2894138360421985,108.47952464147617,1.027253431441438
2016-01-04 14:00:00,0,14,-9.037500000000007,-11.7,3.2791666666666655,0.0,1029.7,136.376,105.94454166666665,1.307949583063169,104.26701592014923,0.9841660011914968
2016-01-04 15:00:00,0,15,-9.337500000000007,-12.2,3.129166666666666,0.0,1030.1,137.999,106.25777083333332,1.3076746675520439,105.53007060871875,0.9931515575857883
2016-01-04 16:00:00,0,16,-9.500000000000007,-10.6,2.9374999999999987,0.0,1030.4,136.511,106.56989583333332,1.3042017733703222,104.67015364288906,0.9821737445120965
2016-01-04 17:00:00,0,17,-9.662500000000007,-8.9,2.7416666666666654,0.0,1030.7,133.779,106.8770625,1.2752977710013202,104.90020687087166,0.9815034621752601
2016-01-04 18:00:00,0,18,-9.729166666666673,-6.7,2.6374999999999984,0.0,1031.3,113.722,107.1858333333333,1.1869921588105703,95.80686709333912,0.8938388974911716
2016-01-04 19:00:00,0,19,-9.775000000000007,-5.0,2.595833333333332,0.0,1031.9,112.424,107.51089583333331,1.1146613934472303,100.85932881582511,0.938131228784293
2016-01-04 20:00:00,0,20,-9.79583333333334,-3.3,2.5749999999999984,0.0,1032.3,108.391,107.90141666666665,1.0527556841319903,102.95931110490245,0.9541979548143326
2016-01-04 21:00:00,0,21,-9.841666666666674,-3.9,2.6374999999999984,0.0,1032.7,102.686,108.34864583333331,1.0064728596062473,102.02560259813947,0.9416416957815954
2016-01-04 22:00:00,0,22,-9.912500000000007,-5.0,2.6791666666666654,0.0,1032.9,99.97,108.75291666666666,0.9573918382805704,104.4191061619465,0.9601499376977307
2016-01-04 23:00:00,0,23,-10.004166666666674,-6.7,2.720833333333332,0.0,1033.1,89.16799999999998,109.17152083333332,0.8268065927573404,107.84626148496365,0.9878607594887967
2016-01-05 00:00:00,1,0,-10.07083333333334,-7.2,2.7416666666666654,0.0,1033.6,83.947,109.57764583333332,0.7685098563993858,109.23347215520123,0.9968590885895141
2016-01-05 01:00:00,1,1,-10.116666666666672,-7.2,2.8291666666666657,0.0,1034.0,80.28699999999998,109.83577083333333,0.7203065458363646,111.46226625884246,1.0148084309252694
2016-01-05 02:00:00,1,2,-10.162500000000007,-7.2,2.916666666666666,0.0,1034.5,77.845,110.03314583333332,0.6937363592418531,112.21121534565752,1.0197946672871037
2016-01-05 03:00:00,1,3,-10.183333333333339,-7.2,2.983333333333333,0.0,1034.8,78.008,110.28133333333332,0.6841463106913752,114.02239372038379,1.033922879547918
2016-01-05 04:00:00,1,4,-10.15833333333334,-6.7,3.1125000000000003,0.0,1034.1,77.865,110.40418749999999,0.6810731790404988,114.32692168218519,1.035530664832665
2016-01-05 05:00:00,1,5,-10.13333333333334,-6.7,3.2000000000000006,0.0,1033.1,79.053,110.36552083333333,0.6833242890832112,115.68884827153187,1.0482336095367817
2016-01-05 06:00:00,1,6,-10.112500000000006,-6.7,3.350000000000001,0.0,1032.5,78.657,110.3524375,0.6882404540705925,114.28709186561733,1.035655346223026
2016-01-05 07:00:00,1,7,-10.091666666666674,-6.7,3.412500000000001,0.0,1032.5,100.961,110.32597916666666,0.795481473252854,126.91810355702432,1.1503918162855584
2016-01-05 08:00:00,1,8,-10.066666666666674,-6.7,3.5833333333333344,0.0,1032.6,114.483,110.21285416666665,0.8960163949829836,127.76886744597365,1.1592918848899274
2016-01-05 09:00:00,1,9,-9.99583333333334,-5.6,3.754166666666668,0.0,1032.6,129.861,110.0988125,1.0686059324893737,121.52374982373713,1.1037698505943208
2016-01-05 10:00:00,1,10,-9.879166666666675,-5.0,3.9458333333333346,0.0,1032.3,136.16,110.04852083333333,1.1893221254283741,114.48538380714764,1.0403173340288132
2016-01-05 11:00:00,1,11,-9.691666666666675,-4.4,4.137500000000002,0.0,1031.6,141.593,109.91208333333333,1.23658807715419,114.50296393432296,1.0417686614770711
2016-01-05 12:00:00,1,12,-9.483333333333341,-4.4,4.375000000000002,0.0,1031.1,144.145,109.70641666666666,1.2650308442659397,113.94583828004852,1.0386433331995792
2016-01-05 13:00:00,1,13,-9.295833333333341,-5.0,4.591666666666669,0.0,1030.7,144.46,109.52281249999999,1.2894138360421985,112.03540396573834,1.02294126135355
2016-01-05 14:00:00,1,14,-9.112500000000008,-5.6,4.787500000000002,0.0,1030.0,141.265,109.34472916666667,1.307949583063169,108.00492758227166,0.9877469943489198
2016-01-05 15:00:00,1,15,-8.904166666666674,-5.6,5.066666666666669,0.0,1029.3,145.023,109.17777083333334,1.3076746675520439,110.9014371835174,1.015787704191317
2016-01-05 16:00:00,1,16,-8.762500000000008,-3.9,5.2583333333333355,0.0,1028.7,135.384,109.01960416666665,1.3042017733703222,103.80602354966919,0.9521775862529545
2016-01-05 17:00:00,1,17,-8.625000000000009,-2.2,5.4333333333333345,0.0,1028.1,133.05,108.83083333333333,1.2752977710013202,104.32857566710376,0.9586306791160939
2016-01-05 18:00:00,1,18,-8.558333333333342,-1.1,5.625000000000001,0.0,1028.0,113.823,108.65424999999999,1.1869921588105703,95.89195611372593,0.8825421565537099
2016-01-05 19:00:00,1,19,-8.48750000000001,-0.6,5.816666666666667,0.0,1028.0,111.053,108.50706249999999,1.1146613934472303,99.62935888230116,0.9181831724759959
2016-01-05 20:00:00,1,20,-8.441666666666675,0.0,5.987500000000001,0.0,1027.4,104.332,108.33535416666666,1.0527556841319903,99.10371567931546,0.9147864650615445
2016-01-05 22:00:00,1,22,-8.300000000000006,-1.7,5.987500000000001,0.0,1026.6,98.971,107.80666666666666,0.9573918382805704,103.37564625341611,0.9588984563732866
2016-01-05 23:00:00,1,23,-8.208333333333341,-3.3,6.075,0.0,1026.1,83.618,107.51472916666667,0.8268065927573404,101.13368801419446,0.9406496095750706
2016-01-06 00:00:00,2,0,-8.141666666666675,-3.3,6.075,0.0,1025.4,79.625,107.24845833333333,0.7685098563993858,103.60960153856477,0.9660707776007482
2016-01-06 01:00:00,2,1,-8.116666666666674,-4.4,5.966666666666668,0.0,1024.8,75.796,106.81547916666666,0.7203065458363646,105.22742079483885,0.9851326943976918
2016-01-06 02:00:00,2,2,-8.04583333333334,-3.3,5.879166666666667,0.0,1024.3,73.788,106.38127083333332,0.6937363592418531,106.3631724314391,0.9998298722909357
2016-01-06 03:00:00,2,3,-8.000000000000005,-3.3,5.812500000000001,0.0,1023.9,74.051,106.08929166666667,0.6841463106913752,108.23854319285381,1.0202588922258065
2016-01-06 04:00:00,2,4,-7.979166666666672,-4.4,5.6208333333333345,0.0,1023.0,74.23,105.96577083333332,0.6810731790404988,108.9897565847121,1.0285373826623223
2016-01-06 05:00:00,2,5,-7.933333333333338,-3.9,5.512500000000002,0.0,1021.8,73.627,105.98685416666666,0.6833242890832112,107.74825536903187,1.016619053525217
2016-01-06 06:00:00,2,6,-7.841666666666671,-3.3,5.341666666666669,0.0,1021.1,75.607,106.18562499999999,0.6882404540705925,109.85550115925767,1.0345609507808395
2016-01-06 07:00:00,2,7,-7.725000000000004,-2.8,5.2583333333333355,0.0,1020.5,96.946,106.33947916666666,0.795481473252854,121.87084584581451,1.1460545678882386
2016-01-06 08:00:00,2,8,-7.587500000000003,-2.8,5.150000000000001,0.0,1020.4,110.256,106.21560416666667,0.8960163949829836,123.05131983895662,1.1585051067060959
2016-01-06 09:00:00,2,9,-7.541666666666669,-4.4,5.020833333333335,0.0,1020.1,123.355,106.11162499999999,1.0686059324893737,115.43544373989955,1.0878680233188358
2016-01-06 10:00:00,2,10,-7.516666666666668,-4.4,4.937500000000001,0.0,1020.4,128.02200000000002,106.10012499999999,1.1893221254283741,107.64283053583033,1.0145400915958425
2016-01-06 11:00:00,2,11,-7.516666666666668,-5.0,4.7458333333333345,0.0,1020.5,135.718,106.22395833333334,1.23658807715419,109.75198815787817,1.033213127056269
2016-01-06 12:00:00,2,12,-7.491666666666667,-5.0,4.6375,0.0,1020.8,137.239,106.38329166666665,1.2650308442659397,108.48668285209739,1.0197718189809482
2016-01-06 13:00:00,2,13,-7.425,-4.4,4.466666666666667,0.0,1020.6,130.583,106.48249999999999,1.2894138360421985,101.27314935662473,0.9510778706043223
2016-01-06 14:00:00,2,14,-7.308333333333333,-3.9,4.295833333333333,0.0,1020.4,134.3,106.5591875,1.307949583063169,102.67979877746849,0.9635940474627633
2016-01-06 15:00:00,2,15,-7.1916666666666655,-2.8,4.166666666666666,0.0,1020.3,137.97299999999998,106.58904166666666,1.3076746675520439,105.51018798757056,0.9898783809083304
2016-01-06 16:00:00,2,16,-7.099999999999998,-2.8,4.037499999999999,0.0,1019.9,136.505,106.59822916666667,1.3042017733703222,104.66555312775213,0.9818695295970368
2016-01-06 17:00:00,2,17,-6.983333333333331,-1.7,3.9291666666666654,0.0,1019.5,132.941,106.69022916666665,1.2752977710013202,104.24310543224684,0.9770632816750535
2016-01-06 18:00:00,2,18,-6.866666666666664,-1.1,3.7999999999999985,0.0,1019.3,123.473,106.7986875,1.1869921588105703,104.0217486556327,0.9739983804167323
2016-01-06 19:00:00,2,19,-6.749999999999997,-0.6,3.6291666666666647,0.0,1019.4,108.788,106.86368749999998,1.1146613934472303,97.59735166170908,0.9132882641889847
2016-01-06 20:00:00,2,20,-6.612499999999998,0.0,3.437499999999998,0.0,1019.2,100.651,106.96870833333332,1.0527556841319903,95.6071779208563,0.8937864110962946
2016-01-06 21:00:00,2,21,-6.474999999999999,0.0,3.374999999999998,0.0,1019.0,99.961,107.07172916666666,1.0064728596062473,99.31812770302298,0.9275849794900155
2016-01-06 22:00:00,2,22,-6.3125,0.0,3.3541666666666643,0.0,1019.1,99.729,107.17668749999999,0.9573918382805704,104.16738059842716,0.9719220012134371
2016-01-06 23:00:00,2,23,-6.104166666666667,-0.6,3.266666666666664,-0.041666666666666664,1019.2,88.804,107.21245833333333,0.8268065927573404,107.40601342309701,1.001805341401294
2016-01-07 00:00:00,3,0,-5.870833333333333,-0.6,3.3083333333333305,0.08333333333333333,1019.0,82.087,107.04735416666666,0.7685098563993858,106.81320391203977,0.9978126479028866
2016-01-07 01:00:00,3,1,-5.6166666666666645,-0.6,3.3083333333333305,0.2916666666666667,1019.3,78.096,106.81616666666666,0.7203065458363646,108.4205057574771,1.0150196280289385
2016-01-07 02:00:00,3,2,-5.387499999999998,-0.6,3.266666666666664,0.4166666666666667,1019.7,75.169,106.5578125,0.6937363592418531,108.35384220332365,1.016854979106517
2016-01-07 03:00:00,3,3,-5.1583333333333306,-0.6,3.204166666666664,0.5416666666666666,1019.7,74.10300000000002,106.20522916666667,0.6841463106913752,108.31455032639732,1.0198608032418115
2016-01-07 04:00:00,3,4,-4.924999999999998,-0.6,3.2458333333333305,0.5,1018.9,74.619,105.98454166666667,0.6810731790404988,109.5609140050469,1.0337442827240628
2016-01-07 05:00:00,3,5,-4.716666666666664,-0.6,3.266666666666664,0.4583333333333333,1018.3,77.654,105.80872916666667,0.6833242890832112,113.64150410076196,1.0740276817970034
2016-01-07 06:00:00,3,6,-4.529166666666664,-0.6,3.2458333333333305,0.4583333333333333,1017.7,76.786,105.61541666666668,0.6882404540705925,111.56856523886358,1.0563662840150096
2016-01-07 07:00:00,3,7,-4.3666666666666645,-0.6,3.2249999999999974,0.4583333333333333,1017.5,98.887,105.84366666666666,0.795481473252854,124.31087753135829,1.1744762955241375
2016-01-07 08:00:00,3,8,-4.204166666666665,-0.6,3.1833333333333305,0.4166666666666667,1017.3,113.356,106.3021875,0.8960163949829836,126.51107796097052,1.190107945435935
2016-01-07 09:00:00,3,9,-3.995833333333332,-0.6,3.1624999999999974,0.4166666666666667,1017.7,125.2,106.45827083333333,1.0686059324893737,117.16199226813201,1.1005438220160084
2016-01-07 10:00:00,3,10,-3.7874999999999983,-0.6,3.1833333333333305,0.375,1017.8,131.215,106.41383333333333,1.1893221254283741,110.32755314523266,1.0367782992991137
2016-01-07 11:00:00,3,11,-3.5791666666666653,-0.6,3.204166666666664,0.3333333333333333,1017.9,134.24200000000002,106.428125,1.23658807715419,108.55838130748968,1.0200159150364594
2016-01-07 12:00:00,3,12,-3.370833333333332,-0.6,3.204166666666664,0.3333333333333333,1018.1,130.79,106.4814375,1.2650308442659397,103.38878343784067,0.9709559324632584
2016-01-07 13:00:00,3,13,-3.183333333333332,-0.6,3.204166666666664,0.3333333333333333,1017.9,125.935,106.48675,1.2894138360421985,97.6684106218002,0.9171883884314265
2016-01-07 14:00:00,3,14,-3.020833333333332,-0.6,3.2249999999999974,0.3333333333333333,1017.5,126.547,106.42552083333332,1.307949583063169,96.75220026725468,0.9091071343571111
2016-01-07 15:00:00,3,15,-2.837499999999999,-0.6,3.204166666666664,0.3333333333333333,1017.6,128.80200000000002,106.35658333333333,1.3076746675520439,98.49697573565166,0.9261013530958513
2016-01-07 16:00:00,3,16,-2.654166666666666,-0.6,3.1624999999999974,0.2916666666666667,1017.3,135.083,106.34229166666665,1.3042017733703222,103.57523104029993,0.9739796784233298
2016-01-07 17:00:00,3,17,-2.491666666666666,0.0,3.141666666666664,0.25,1016.9,125.924,106.30279166666666,1.2752977710013202,98.7408610470077,0.9288642329980299
2016-01-07 18:00:00,3,18,-2.329166666666666,0.6,3.079166666666664,0.25,1016.6,121.211,106.19927083333333,1.1869921588105703,102.11609158518782,0.9615517204957691
2016-01-07 19:00:00,3,19,-2.191666666666666,0.6,3.0374999999999974,0.25,1016.6,122.006,106.14585416666665,1.1146613934472303,109.45566134903187,1.031181690593099
2016-01-07 20:00:00,3,20,-2.0749999999999997,0.6,3.016666666666664,0.25,1016.3,109.442,106.11337499999999,1.0527556841319903,103.95764340159914,0.9796846382616626
2016-01-07 21:00:00,3,21,-1.958333333333333,0.6,2.9958333333333305,0.25,1015.9,98.662,106.02674999999999,1.0064728596062473,98.02748187228674,0.9245542457189978
2016-01-07 22:00:00,3,22,-1.8666666666666665,0.6,2.9333333333333305,0.25,1015.9,98.895,105.85683333333333,0.9573918382805704,103.2962639180324,0.9758110144175772
2016-01-07 23:00:00,3,23,-1.7958333333333334,0.6,2.891666666666664,0.2916666666666667,1015.9,90.324,105.60266666666666,0.8268065927573404,109.24441192319956,1.0344853531779459
2016-01-08 00:00:00,4,0,-1.75,1.1,2.829166666666664,0.16666666666666666,1015.9,83.126,105.35789583333332,0.7685098563993858,108.1651709575477,1.0266451327829784
2016-01-08 01:00:00,4,1,-1.7041666666666666,0.6,2.7874999999999974,-0.041666666666666664,1016.6,77.312,105.28191666666666,0.7203065458363646,107.3320802745604,1.0194730840091444
2016-01-08 02:00:00,4,2,-1.6791666666666665,0.6,2.741666666666664,-0.16666666666666666,1016.4,73.014,105.38227083333334,0.6937363592418531,105.24747481852191,0.9987208852708762
2016-01-08 03:00:00,4,3,-1.6541666666666666,1.1,2.720833333333331,-0.3333333333333333,1016.4,72.949,105.63822916666666,0.6841463106913752,106.62777663199002,1.0093673234881866
2016-01-08 04:00:00,4,4,-1.6083333333333332,0.6,2.6999999999999975,-0.3333333333333333,1015.5,75.087,105.83133333333333,0.6810731790404988,110.2480648346528,1.0417336847435177
2016-01-08 05:00:00,4,5,-1.5416666666666663,0.6,2.637499999999997,-0.16666666666666666,1014.5,75.29,105.95020833333334,0.6833242890832112,110.1819461167019,1.0399408160676282
2016-01-08 06:00:00,4,6,-1.4749999999999996,0.6,2.57083333333333,0.16666666666666666,1014.0,74.181,106.11552083333333,0.6882404540705925,107.78355088146458,1.0157190016600028
2016-01-08 07:00:00,4,7,-1.408333333333333,0.6,2.524999999999997,0.375,1014.0,98.928,105.75866666666666,0.795481473252854,124.3624186437268,1.175907588128886
2016-01-08 08:00:00,4,8,-1.3416666666666661,0.0,2.5041666666666633,0.625,1014.3,111.756,104.98527083333333,0.8960163949829836,124.72539634960852,1.1880275714829855
2016-01-08 09:00:00,4,9,-1.2749999999999997,0.0,2.5041666666666633,0.75,1014.3,122.642,104.40622916666666,1.0686059324893737,114.76821929511378,1.0992468573106493
2016-01-08 10:00:00,4,10,-1.208333333333333,0.0,2.462499999999997,0.9166666666666666,1014.0,125.617,104.00885416666665,1.1893221254283741,105.62067022401929,1.0154969119722232
2016-01-08 11:00:00,4,11,-1.1624999999999999,0.0,2.4833333333333303,1.0833333333333333,1014.0,127.64,103.66041666666666,1.23658807715419,103.21949754985758,0.9957465044904564
2016-01-08 12:00:00,4,12,-1.1166666666666665,0.0,2.4416666666666633,1.0416666666666667,1013.9,125.643,103.32889583333332,1.2650308442659397,99.32010794006129,0.961203612397658
2016-01-08 13:00:00,4,13,-1.0708333333333333,0.0,2.4833333333333303,1.0,1013.3,127.435,103.070625,1.2894138360421985,98.83172992090451,0.9588738781869665
2016-01-08 14:00:00,4,14,-1.05,0.0,2.5666666666666633,1.0,1013.1,129.864,102.99420833333332,1.307949583063169,99.28823074041078,0.964017611738629
2016-01-08 15:00:00,4,15,-1.05,0.0,2.60833333333333,1.0,1012.6,137.77100000000002,103.02645833333332,1.3076746675520439,105.35571531557324,1.022608337896114
