building_id,timestamp,meter,meter_reading,site_id,primary_use,square_feet,year_built,floor_count
373,2016-01-04 04:00:00,0,124.57,3,Education,46484,1932.0,
373,2016-01-04 05:00:00,0,129.84,3,Education,46484,1932.0,
373,2016-01-04 06:00:00,0,131.65,3,Education,46484,1932.0,
373,2016-01-04 07:00:00,0,157.96,3,Education,46484,1932.0,
373,2016-01-04 08:00:00,0,159.98,3,Education,46484,1932.0,
373,2016-01-04 09:00:00,0,181.18,3,Education,46484,1932.0,
373,2016-01-04 10:00:00,0,170.06,3,Education,46484,1932.0,
373,2016-01-04 11:00:00,0,164.2,3,Education,46484,1932.0,
373,2016-01-04 12:00:00,0,164.41,3,Education,46484,1932.0,
373,2016-01-04 13:00:00,0,156.16,3,Education,46484,1932.0,
373,2016-01-04 14:00:00,0,141.95,3,Education,46484,1932.0,
373,2016-01-04 15:00:00,0,142.09,3,Education,46484,1932.0,
373,2016-01-04 16:00:00,0,143.38,3,Education,46484,1932.0,
373,2016-01-04 17:00:00,0,133.83,3,Education,46484,1932.0,
373,2016-01-04 18:00:00,0,136.46,3,Education,46484,1932.0,
373,2016-01-04 19:00:00,0,123.16,3,Education,46484,1932.0,
373,2016-01-04 20:00:00,0,113.57,3,Education,46484,1932.0,
373,2016-01-04 21:00:00,0,131.2,3,Education,46484,1932.0,
373,2016-01-04 22:00:00,0,111.41,3,Education,46484,1932.0,
373,2016-01-04 23:00:00,0,100.59,3,Education,46484,1932.0,
373,2016-01-05 00:00:00,0,115.43,3,Education,46484,1932.0,
373,2016-01-05 01:00:00,0,117.32,3,Education,46484,1932.0,
373,2016-01-05 02:00:00,0,124.89,3,Education,46484,1932.0,
373,2016-01-05 03:00:00,0,127.28,3,Education,46484,1932.0,
373,2016-01-05 04:00:00,0,139.24,3,Education,46484,1932.0,
373,2016-01-05 05:00:00,0,148.62,3,Education,46484,1932.0,
373,2016-01-05 06:00:00,0,143.57,3,Education,46484,1932.0,
373,2016-01-05 07:00:00,0,155.1,3,Education,46484,1932.0,
373,2016-01-05 08:00:00,0,184.43,3,Education,46484,1932.0,
373,2016-01-05 09:00:00,0,212.63,3,Education,46484,1932.0,
373,2016-01-05 10:00:00,0,210.56,3,Education,46484,1932.0,
373,2016-01-05 11:00:00,0,187.4,3,Education,46484,1932.0,
373,2016-01-05 12:00:00,0,190.97,3,Education,46484,1932.0,
373,2016-01-05 13:00:00,0,176.13,3,Education,46484,1932.0,
373,2016-01-05 14:00:00,0,173.98,3,Education,46484,1932.0,
373,2016-01-05 15:00:00,0,152.49,3,Education,46484,1932.0,
373,2016-01-05 16:00:00,0,150.01,3,Education,46484,1932.0,
373,2016-01-05 17:00:00,0,136.83,3,Education,46484,1932.0,
373,2016-01-05 18:00:00,0,129.9,3,Education,46484,1932.0,
373,2016-01-05 19:00:00,0,124.09,3,Education,46484,1932.0,
373,2016-01-05 20:00:00,0,124.84,3,Education,46484,1932.0,
373,2016-01-05 21:00:00,0,132.44,3,Education,46484,1932.0,
373,2016-01-05 22:00:00,0,117.33,3,Education,46484,1932.0,
373,2016-01-05 23:00:00,0,122.96,3,Education,46484,1932.0,
373,2016-01-06 00:00:00,0,121.71,3,Education,46484,1932.0,
373,2016-01-06 01:00:00,0,127.23,3,Education,46484,1932.0,
373,2016-01-06 02:00:00,0,134.71,3,Education,46484,1932.0,
373,2016-01-06 03:00:00,0,135.1,3,Education,46484,1932.0,
373,2016-01-06 04:00:00,0,142.68,3,Education,46484,1932.0,
373,2016-01-06 05:00:00,0,142.69,3,Education,46484,1932.0,
373,2016-01-06 06:00:00,0,159.74,3,Education,46484,1932.0,
373,2016-01-06 07:00:00,0,170.71,3,Education,46484,1932.0,
373,2016-01-06 08:00:00,0,177.94,3,Education,46484,1932.0,
373,2016-01-06 09:00:00,0,176.66,3,Education,46484,1932.0,
373,2016-01-06 10:00:00,0,173.26,3,Education,46484,1932.0,
373,2016-01-06 11:00:00,0,161.37,3,Education,46484,1932.0,
373,2016-01-06 12:00:00,0,159.41,3,Education,46484,1932.0,
373,2016-01-06 13:00:00,0,146.88,3,Education,46484,1932.0,
373,2016-01-06 14:00:00,0,145.4,3,Education,46484,1932.0,
373,2016-01-06 15:00:00,0,143.71,3,Education,46484,1932.0,
373,2016-01-06 16:00:00,0,135.97,3,Education,46484,1932.0,
373,2016-01-06 17:00:00,0,130.75,3,Education,46484,1932.0,
373,2016-01-06 18:00:00,0,132.86,3,Education,46484,1932.0,
373,2016-01-06 19:00:00,0,108.53,3,Education,46484,1932.0,
373,2016-01-06 20:00:00,0,106.25,3,Education,46484,1932.0,
373,2016-01-06 21:00:00,0,112.68,3,Education,46484,1932.0,
373,2016-01-06 22:00:00,0,117.97,3,Education,46484,1932.0,
373,2016-01-06 23:00:00,0,114.85,3,Education,46484,1932.0,
373,2016-01-07 00:00:00,0,114.82,3,Education,46484,1932.0,
373,2016-01-07 01:00:00,0,108.29,3,Education,46484,1932.0,
373,2016-01-07 02:00:00,0,117.1,3,Education,46484,1932.0,
373,2016-01-07 03:00:00,0,113.91,3,Education,46484,1932.0,
373,2016-01-07 04:00:00,0,112.1,3,Education,46484,1932.0,
373,2016-01-07 05:00:00,0,120.84,3,Education,46484,1932.0,
373,2016-01-07 06:00:00,0,132.81,3,Education,46484,1932.0,
373,2016-01-07 07:00:00,0,140.25,3,Education,46484,1932.0,
373,2016-01-07 08:00:00,0,144.26,3,Education,46484,1932.0,
373,2016-01-07 09:00:00,0,153.94,3,Education,46484,1932.0,
373,2016-01-07 10:00:00,0,143.0,3,Education,46484,1932.0,
373,2016-01-07 11:00:00,0,144.41,3,Education,46484,1932.0,
373,2016-01-07 12:00:00,0,145.14,3,Education,46484,1932.0,
373,2016-01-07 13:00:00,0,146.47,3,Education,46484,1932.0,
373,2016-01-07 14:00:00,0,142.16,3,Education,46484,1932.0,
373,2016-01-07 15:00:00,0,137.98,3,Education,46484,1932.0,
373,2016-01-07 16:00:00,0,127.79,3,Education,46484,1932.0,
373,2016-01-07 17:00:00,0,124.36,3,Education,46484,1932.0,
373,2016-01-07 18:00:00,0,127.59,3,Education,46484,1932.0,
373,2016-01-07 19:00:00,0,105.47,3,Education,46484,1932.0,
373,2016-01-07 20:00:00,0,105.92,3,Education,46484,1932.0,
373,2016-01-07 21:00:00,0,99.78,3,Education,46484,1932.0,
373,2016-01-07 22:00:00,0,100.92,3,Education,46484,1932.0,
373,2016-01-07 23:00:00,0,102.13,3,Education,46484,1932.0,
373,2016-01-08 00:00:00,0,104.94,3,Education,46484,1932.0,
373,2016-01-08 01:00:00,0,94.66,3,Education,46484,1932.0,
373,2016-01-08 02:00:00,0,102.42,3,Education,46484,1932.0,
373,2016-01-08 03:00:00,0,98.14,3,Education,46484,1932.0,
373,2016-01-08 04:00:00,0,97.64,3,Education,46484,1932.0,
373,2016-01-08 05:00:00,0,112.93,3,Education,46484,1932.0,
373,2016-01-08 06:00:00,0,122.16,3,Education,46484,1932.0,
373,2016-01-08 07:00:00,0,128.79,3,Education,46484,1932.0,
373,2016-01-08 08:00:00,0,131.05,3,Education,46484,1932.0,
373,2016-01-08 09:00:00,0,134.05,3,Education,46484,1932.0,
373,2016-01-08 10:00:00,0,136.58,3,Education,46484,1932.0,
373,2016-01-08 11:00:00,0,143.27,3,Education,46484,1932.0,
373,2016-01-08 12:00:00,0,137.37,3,Education,46484,1932.0,
373,2016-01-08 13:00:00,0,132.75,3,Education,46484,1932.0,
373,2016-01-08 14:00:00,0,136.96,3,Education,46484,1932.0,
373,2016-01-08 15:00:00,0,129.54,3,Education,46484,1932.0,
373,2016-01-08 16:00:00,0,125.09,3,Education,46484,1932.0,
373,2016-01-08 17:00:00,0,117.51,3,Education,46484,1932.0,
373,2016-01-08 18:00:00,0,117.66,3,Education,46484,1932.0,
373,2016-01-08 19:00:00,0,95.22,3,Education,46484,1932.0,
373,2016-01-08 20:00:00,0,94.2,3,Education,46484,1932.0,
373,2016-01-08 21:00:00,0,97.79,3,Education,46484,1932.0,
373,2016-01-08 22:00:00,0,89.47,3,Education,46484,1932.0,
373,2016-01-08 23:00:00,0,92.34,3,Education,46484,1932.0,
373,2016-01-09 00:00:00,0,87.31,3,Education,46484,1932.0,
373,2016-01-09 01:00:00,0,82.89,3,Education,46484,1932.0,
373,2016-01-09 02:00:00,0,81.4,3,Education,46484,1932.0,
373,2016-01-09 03:00:00,0,89.33,3,Education,46484,1932.0,
373,2016-01-09 04:00:00,0,83.01,3,Education,46484,1932.0,
373,2016-01-09 05:00:00,0,87.79,3,Education,46484,1932.0,
373,2016-01-09 06:00:00,0,100.19,3,Education,46484,1932.0,
373,2016-01-09 07:00:00,0,109.05,3,Education,46484,1932.0,
373,2016-01-09 08:00:00,0,109.37,3,Education,46484,1932.0,
373,2016-01-09 09:00:00,0,107.61,3,Education,46484,1932.0,
373,2016-01-09 10:00:00,0,106.97,3,Education,46484,1932.0,
373,2016-01-09 11:00:00,0,103.97,3,Education,46484,1932.0,
373,2016-01-09 12:00:00,0,105.62,3,Education,46484,1932.0,
373,2016-01-09 13:00:00,0,111.34,3,Education,46484,1932.0,
373,2016-01-09 14:00:00,0,109.74,3,Education,46484,1932.0,
373,2016-01-09 15:00:00,0,99.53,3,Education,46484,1932.0,
373,2016-01-09 16:00:00,0,102.5,3,Education,46484,1932.0,
373,2016-01-09 17:00:00,0,106.97,3,Education,46484,1932.0,
373,2016-01-09 18:00:00,0,108.01,3,Education,46484,1932.0,
373,2016-01-09 19:00:00,0,87.49,3,Education,46484,1932.0,
373,2016-01-09 20:00:00,0,82.72,3,Education,46484,1932.0,
373,2016-01-09 21:00:00,0,89.61,3,Education,46484,1932.0,
373,2016-01-09 22:00:00,0,90.54,3,Education,46484,1932.0,
373,2016-01-09 23:00:00,0,86.79,3,Education,46484,1932.0,
373,2016-01-10 00:00:00,0,80.91,3,Education,46484,1932.0,
373,2016-01-10 01:00:00,0,79.66,3,Education,46484,1932.0,
373,2016-01-10 02:00:00,0,79.51,3,Education,46484,1932.0,
373,2016-01-10 03:00:00,0,77.41,3,Education,46484,1932.0,
373,2016-01-10 04:00:00,0,85.12,3,Education,46484,1932.0,
373,2016-01-10 05:00:00,0,81.64,3,Education,46484,1932.0,
373,2016-01-10 06:00:00,0,85.08,3,Education,46484,1932.0,
373,2016-01-10 07:00:00,0,80.66,3,Education,46484,1932.0,
373,2016-01-10 08:00:00,0,82.31,3,Education,46484,1932.0,
373,2016-01-10 09:00:00,0,89.69,3,Education,46484,1932.0,
373,2016-01-10 10:00:00,0,87.81,3,Education,46484,1932.0,
373,2016-01-10 11:00:00,0,84.37,3,Education,46484,1932.0,
373,2016-01-10 12:00:00,0,88.24,3,Education,46484,1932.0,
373,2016-01-10 13:00:00,0,84.4,3,Education,46484,1932.0,
373,2016-01-10 14:00:00,0,87.62,3,Education,46484,1932.0,
373,2016-01-10 15:00:00,0,85.17,3,Education,46484,1932.0,
373,2016-01-10 16:00:00,0,80.19,3,Education,46484,1932.0,
373,2016-01-10 17:00:00,0,78.1,3,Education,46484,1932.0,
373,2016-01-10 18:00:00,0,85.67,3,Education,46484,1932.0,
373,2016-01-10 19:00:00,0,83.88,3,Education,46484,1932.0,
373,2016-01-10 20:00:00,0,86.36,3,Education,46484,1932.0,
373,2016-01-10 21:00:00,0,93.53,3,Education,46484,1932.0,
373,2016-01-10 22:00:00,0,84.08,3,Education,46484,1932.0,
373,2016-01-10 23:00:00,0,85.99,3,Education,46484,1932.0,
373,2016-01-11 00:00:00,0,86.76,3,Education,46484,1932.0,
373,2016-01-11 01:00:00,0,89.56,3,Education,46484,1932.0,
373,2016-01-11 02:00:00,0,97.71,3,Education,46484,1932.0,
373,2016-01-11 03:00:00,0,99.65,3,Education,46484,1932.0,
373,2016-01-11 04:00:00,0,100.59,3,Education,46484,1932.0,
373,2016-01-11 05:00:00,0,111.21,3,Education,46484,1932.0,
373,2016-01-11 06:00:00,0,132.51,3,Education,46484,1932.0,
373,2016-01-11 07:00:00,0,137.83,3,Education,46484,1932.0,
373,2016-01-11 08:00:00,0,143.21,3,Education,46484,1932.0,
373,2016-01-11 09:00:00,0,163.15,3,Education,46484,1932.0,
373,2016-01-11 10:00:00,0,160.68,3,Education,46484,1932.0,
373,2016-01-11 11:00:00,0,169.14,3,Education,46484,1932.0,
373,2016-01-11 12:00:00,0,154.03,3,Education,46484,1932.0,
373,2016-01-11 13:00:00,0,161.14,3,Education,46484,1932.0,
373,2016-01-11 14:00:00,0,148.51,3,Education,46484,1932.0,
373,2016-01-11 15:00:00,0,148.39,3,Education,46484,1932.0,
373,2016-01-11 16:00:00,0,149.22,3,Education,46484,1932.0,
373,2016-01-11 17:00:00,0,145.36,3,Education,46484,1932.0,
373,2016-01-11 18:00:00,0,156.08,3,Education,46484,1932.0,
373,2016-01-11 19:00:00,0,109.32,3,Education,46484,1932.0,
373,2016-01-11 20:00:00,0,124.32,3,Education,46484,1932.0,
373,2016-01-11 21:00:00,0,126.86,3,Education,46484,1932.0,
373,2016-01-11 22:00:00,0,117.18,3,Education,46484,1932.0,
373,2016-01-11 23:00:00,0,119.18,3,Education,46484,1932.0,
373,2016-01-12 00:00:00,0,116.22,3,Education,46484,1932.0,
373,2016-01-12 01:00:00,0,125.14,3,Education,46484,1932.0,
373,2016-01-12 02:00:00,0,116.26,3,Education,46484,1932.0,
373,2016-01-12 03:00:00,0,121.99,3,Education,46484,1932.0,
373,2016-01-12 04:00:00,0,113.38,3,Education,46484,1932.0,
373,2016-01-12 05:00:00,0,142.04,3,Education,46484,1932.0,
373,2016-01-12 06:00:00,0,147.51,3,Education,46484,1932.0,
373,2016-01-12 07:00:00,0,161.36,3,Education,46484,1932.0,
373,2016-01-12 08:00:00,0,172.26,3,Education,46484,1932.0,
373,2016-01-12 09:00:00,0,177.61,3,Education,46484,1932.0,
373,2016-01-12 10:00:00,0,171.15,3,Education,46484,1932.0,
373,2016-01-12 11:00:00,0,156.4,3,Education,46484,1932.0,
373,2016-01-12 12:00:00,0,162.96,3,Education,46484,1932.0,
373,2016-01-12 13:00:00,0,149.66,3,Education,46484,1932.0,
373,2016-01-12 14:00:00,0,157.09,3,Education,46484,1932.0,
373,2016-01-12 15:00:00,0,146.62,3,Education,46484,1932.0,
373,2016-01-12 16:00:00,0,152.35,3,Education,46484,1932.0,
373,2016-01-12 17:00:00,0,156.71,3,Education,46484,1932.0,
373,2016-01-12 18:00:00,0,141.05,3,Education,46484,1932.0,
373,2016-01-12 19:00:00,0,118.39,3,Education,46484,1932.0,
373,2016-01-12 20:00:00,0,103.93,3,Education,46484,1932.0,
373,2016-01-12 21:00:00,0,131.13,3,Education,46484,1932.0,
373,2016-01-12 22:00:00,0,121.04,3,Education,46484,1932.0,
373,2016-01-12 23:00:00,0,128.58,3,Education,46484,1932.0,
373,2016-01-13 00:00:00,0,138.53,3,Education,46484,1932.0,
373,2016-01-13 01:00:00,0,136.3,3,Education,46484,1932.0,
373,2016-01-13 02:00:00,0,134.24,3,Education,46484,1932.0,
373,2016-01-13 03:00:00,0,140.91,3,Education,46484,1932.0,
373,2016-01-13 04:00:00,0,148.1,3,Education,46484,1932.0,
373,2016-01-13 05:00:00,0,152.95,3,Education,46484,1932.0,
373,2016-01-13 06:00:00,0,169.22,3,Education,46484,1932.0,
373,2016-01-13 07:00:00,0,190.47,3,Education,46484,1932.0,
373,2016-01-13 08:00:00,0,196.09,3,Education,46484,1932.0,
373,2016-01-13 09:00:00,0,197.01,3,Education,46484,1932.0,
373,2016-01-13 10:00:00,0,195.78,3,Education,46484,1932.0,
373,2016-01-13 11:00:00,0,191.35,3,Education,46484,1932.0,
373,2016-01-13 12:00:00,0,182.66,3,Education,46484,1932.0,
373,2016-01-13 13:00:00,0,172.07,3,Education,46484,1932.0,
373,2016-01-13 14:00:00,0,167.1,3,Education,46484,1932.0,
373,2016-01-13 15:00:00,0,158.56,3,Education,46484,1932.0,
373,2016-01-13 16:00:00,0,158.2,3,Education,46484,1932.0,
373,2016-01-13 17:00:00,0,154.62,3,Education,46484,1932.0,
373,2016-01-13 18:00:00,0,163.62,3,Education,46484,1932.0,
373,2016-01-13 19:00:00,0,142.39,3,Education,46484,1932.0,
373,2016-01-13 20:00:00,0,147.25,3,Education,46484,1932.0,
373,2016-01-13 21:00:00,0,145.27,3,Education,46484,1932.0,
373,2016-01-13 22:00:00,0,152.88,3,Education,46484,1932.0,
373,2016-01-13 23:00:00,0,138.68,3,Education,46484,1932.0,
373,2016-01-14 00:00:00,0,149.61,3,Education,46484,1932.0,
373,2016-01-14 01:00:00,0,136.17,3,Education,46484,1932.0,
373,2016-01-14 02:00:00,0,151.65,3,Education,46484,1932.0,
373,2016-01-14 03:00:00,0,137.68,3,Education,46484,1932.0,
373,2016-01-14 04:00:00,0,145.8,3,Education,46484,1932.0,
373,2016-01-14 05:00:00,0,148.25,3,Education,46484,1932.0,
373,2016-01-14 06:00:00,0,160.36,3,Education,46484,1932.0,
373,2016-01-14 07:00:00,0,166.26,3,Education,46484,1932.0,
373,2016-01-14 08:00:00,0,177.38,3,Education,46484,1932.0,
373,2016-01-14 09:00:00,0,182.41,3,Education,46484,1932.0,
373,2016-01-14 10:00:00,0,170.81,3,Education,46484,1932.0,
373,2016-01-14 11:00:00,0,169.88,3,Education,46484,1932.0,
373,2016-01-14 12:00:00,0,151.51,3,Education,46484,1932.0,
373,2016-01-14 13:00:00,0,163.29,3,Education,46484,1932.0,
373,2016-01-14 14:00:00,0,154.5,3,Education,46484,1932.0,
373,2016-01-14 15:00:00,0,145.98,3,Education,46484,1932.0,
373,2016-01-14 16:00:00,0,137.36,3,Education,46484,1932.0,
373,2016-01-14 17:00:00,0,129.88,3,Education,46484,1932.0,
373,2016-01-14 18:00:00,0,124.02,3,Education,46484,1932.0,
373,2016-01-14 19:00:00,0,103.17,3,Education,46484,1932.0,
373,2016-01-14 20:00:00,0,105.05,3,Education,46484,1932.0,
373,2016-01-14 21:00:00,0,110.64,3,Education,46484,1932.0,
373,2016-01-14 22:00:00,0,109.11,3,Education,46484,1932.0,
373,2016-01-14 23:00:00,0,114.5,3,Education,46484,1932.0,
373,2016-01-15 00:00:00,0,96.97,3,Education,46484,1932.0,
373,2016-01-15 01:00:00,0,102.45,3,Education,46484,1932.0,
373,2016-01-15 02:00:00,0,103.85,3,Education,46484,1932.0,
373,2016-01-15 03:00:00,0,103.63,3,Education,46484,1932.0,
373,2016-01-15 04:00:00,0,108.21,3,Education,46484,1932.0,
373,2016-01-15 05:00:00,0,117.89,3,Education,46484,1932.0,
373,2016-01-15 06:00:00,0,124.32,3,Education,46484,1932.0,
373,2016-01-15 07:00:00,0,132.23,3,Education,46484,1932.0,
373,2016-01-15 08:00:00,0,148.15,3,Education,46484,1932.0,
373,2016-01-15 09:00:00,0,146.12,3,Education,46484,1932.0,
373,2016-01-15 10:00:00,0,138.43,3,Education,46484,1932.0,
373,2016-01-15 11:00:00,0,141.58,3,Education,46484,1932.0,
373,2016-01-15 12:00:00,0,145.45,3,Education,46484,1932.0,
373,2016-01-15 13:00:00,0,136.03,3,Education,46484,1932.0,
373,2016-01-15 14:00:00,0,141.7,3,Education,46484,1932.0,
373,2016-01-15 15:00:00,0,134.16,3,Education,46484,1932.0,
373,2016-01-15 16:00:00,0,134.9,3,Education,46484,1932.0,
373,2016-01-15 17:00:00,0,125.41,3,Education,46484,1932.0,
373,2016-01-15 18:00:00,0,129.7,3,Education,46484,1932.0,
373,2016-01-15 19:00:00,0,106.35,3,Education,46484,1932.0,
373,2016-01-15 20:00:00,0,93.32,3,Education,46484,1932.0,
373,2016-01-15 21:00:00,0,100.7,3,Education,46484,1932.0,
373,2016-01-15 22:00:00,0,103.82,3,Education,46484,1932.0,
373,2016-01-15 23:00:00,0,103.76,3,Education,46484,1932.0,
373,2016-01-16 00:00:00,0,103.44,3,Education,46484,1932.0,
373,2016-01-16 01:00:00,0,106.38,3,Education,46484,1932.0,
373,2016-01-16 02:00:00,0,91.83,3,Education,46484,1932.0,
373,2016-01-16 03:00:00,0,93.52,3,Education,46484,1932.0,
373,2016-01-16 04:00:00,0,96.42,3,Education,46484,1932.0,
373,2016-01-16 05:00:00,0,98.33,3,Education,46484,1932.0,
373,2016-01-16 06:00:00,0,111.62,3,Education,46484,1932.0,
373,2016-01-16 07:00:00,0,125.47,3,Education,46484,1932.0,
373,2016-01-16 08:00:00,0,118.65,3,Education,46484,1932.0,
373,2016-01-16 09:00:00,0,111.36,3,Education,46484,1932.0,
373,2016-01-16 10:00:00,0,116.33,3,Education,46484,1932.0,
373,2016-01-16 11:00:00,0,102.95,3,Education,46484,1932.0,
373,2016-01-16 12:00:00,0,111.16,3,Education,46484,1932.0,
373,2016-01-16 13:00:00,0,103.57,3,Education,46484,1932.0,
373,2016-01-16 14:00:00,0,112.6,3,Education,46484,1932.0,
373,2016-01-16 15:00:00,0,102.31,3,Education,46484,1932.0,
373,2016-01-16 16:00:00,0,103.78,3,Education,46484,1932.0,
373,2016-01-16 17:00:00,0,106.03,3,Education,46484,1932.0,
373,2016-01-16 18:00:00,0,115.11,3,Education,46484,1932.0,
373,2016-01-16 19:00:00,0,93.7,3,Education,46484,1932.0,
373,2016-01-16 20:00:00,0,92.6,3,Education,46484,1932.0,
373,2016-01-16 21:00:00,0,103.53,3,Education,46484,1932.0,
373,2016-01-16 22:00:00,0,96.5,3,Education,46484,1932.0,
373,2016-01-16 23:00:00,0,104.16,3,Education,46484,1932.0,
373,2016-01-17 00:00:00,0,104.37,3,Education,46484,1932.0,
373,2016-01-17 01:00:00,0,100.11,3,Education,46484,1932.0,
373,2016-01-17 02:00:00,0,107.18,3,Education,46484,1932.0,
373,2016-01-17 03:00:00,0,108.01,3,Education,46484,1932.0,
373,2016-01-17 04:00:00,0,100.78,3,Education,46484,1932.0,
373,2016-01-17 05:00:00,0,107.87,3,Education,46484,1932.0,
373,2016-01-17 06:00:00,0,115.31,3,Education,46484,1932.0,
373,2016-01-17 07:00:00,0,119.16,3,Education,46484,1932.0,
373,2016-01-17 08:00:00,0,107.42,3,Education,46484,1932.0,
373,2016-01-17 09:00:00,0,113.49,3,Education,46484,1932.0,
373,2016-01-17 10:00:00,0,107.88,3,Education,46484,1932.0,
373,2016-01-17 11:00:00,0,111.96,3,Education,46484,1932.0,
373,2016-01-17 12:00:00,0,108.25,3,Education,46484,1932.0,
