building_id,timestamp,meter,meter_reading,site_id,primary_use,square_feet,year_built,floor_count
1176,2016-01-01 19:00:00,2,0.0,13,Education,142672,,
1176,2016-01-01 20:00:00,0,92.117,13,Education,142672,,
1176,2016-01-01 20:00:00,1,10.1626,13,Education,142672,,
1176,2016-01-01 20:00:00,2,0.0,13,Education,142672,,
1176,2016-01-01 21:00:00,0,90.838,13,Education,142672,,
1176,2016-01-01 21:00:00,1,7.6636,13,Education,142672,,
1176,2016-01-01 21:00:00,2,0.0,13,Education,142672,,
1176,2016-01-01 22:00:00,0,88.441,13,Education,142672,,
1176,2016-01-01 22:00:00,1,10.4958,13,Education,142672,,
1176,2016-01-01 22:00:00,2,0.0,13,Education,142672,,
1176,2016-01-01 23:00:00,0,88.93299999999998,13,Education,142672,,
1176,2016-01-01 23:00:00,1,10.3292,13,Education,142672,,
1176,2016-01-01 23:00:00,2,0.0,13,Education,142672,,
1176,2016-01-02 00:00:00,0,73.866,13,Education,142672,,
1176,2016-01-02 00:00:00,1,10.3292,13,Education,142672,,
1176,2016-01-02 00:00:00,2,0.0,13,Education,142672,,
1176,2016-01-02 01:00:00,0,69.788,13,Education,142672,,
1176,2016-01-02 01:00:00,1,10.3292,13,Education,142672,,
1176,2016-01-02 01:00:00,2,0.0,13,Education,142672,,
1176,2016-01-02 02:00:00,0,68.563,13,Education,142672,,
1176,2016-01-02 02:00:00,1,9.8294,13,Education,142672,,
1176,2016-01-02 02:00:00,2,0.0,13,Education,142672,,
1176,2016-01-02 03:00:00,0,69.133,13,Education,142672,,
1176,2016-01-02 03:00:00,1,9.6628,13,Education,142672,,
1176,2016-01-02 03:00:00,2,0.0,13,Education,142672,,
1176,2016-01-02 04:00:00,0,69.085,13,Education,142672,,
1176,2016-01-02 04:00:00,1,9.163,13,Education,142672,,
1176,2016-01-02 04:00:00,2,0.0,13,Education,142672,,
1176,2016-01-02 05:00:00,0,69.899,13,Education,142672,,
1176,2016-01-02 05:00:00,1,10.3292,13,Education,142672,,
1176,2016-01-02 05:00:00,2,0.0,13,Education,142672,,
1176,2016-01-02 06:00:00,0,70.633,13,Education,142672,,
1176,2016-01-02 06:00:00,1,10.3292,13,Education,142672,,
1176,2016-01-02 06:00:00,2,0.0,13,Education,142672,,
1176,2016-01-02 07:00:00,0,71.376,13,Education,142672,,
1176,2016-01-02 07:00:00,1,8.9964,13,Education,142672,,
1176,2016-01-02 07:00:00,2,0.0,13,Education,142672,,
1176,2016-01-02 08:00:00,0,71.116,13,Education,142672,,
1176,2016-01-02 08:00:00,1,9.163,13,Education,142672,,
1176,2016-01-02 08:00:00,2,0.0,13,Education,142672,,
1176,2016-01-02 09:00:00,0,83.29899999999998,13,Education,142672,,
1176,2016-01-02 09:00:00,1,10.9956,13,Education,142672,,
1176,2016-01-02 09:00:00,2,0.0,13,Education,142672,,
1176,2016-01-02 10:00:00,0,87.574,13,Education,142672,,
1176,2016-01-02 10:00:00,1,6.9972,13,Education,142672,,
1176,2016-01-02 10:00:00,2,0.0,13,Education,142672,,
1176,2016-01-02 11:00:00,0,87.79299999999998,13,Education,142672,,
1176,2016-01-02 11:00:00,1,10.9956,13,Education,142672,,
1176,2016-01-02 11:00:00,2,0.0,13,Education,142672,,
1176,2016-01-02 12:00:00,0,88.495,13,Education,142672,,
1176,2016-01-02 12:00:00,1,9.8294,13,Education,142672,,
1176,2016-01-02 12:00:00,2,0.0,13,Education,142672,,
1176,2016-01-02 13:00:00,0,88.6,13,Education,142672,,
1176,2016-01-02 13:00:00,1,9.6628,13,Education,142672,,
1176,2016-01-02 13:00:00,2,0.0,13,Education,142672,,
1176,2016-01-02 14:00:00,0,91.385,13,Education,142672,,
1176,2016-01-02 14:00:00,1,8.9964,13,Education,142672,,
1176,2016-01-02 14:00:00,2,0.0,13,Education,142672,,
1176,2016-01-02 15:00:00,0,81.161,13,Education,142672,,
1176,2016-01-02 15:00:00,1,12.3284,13,Education,142672,,
1176,2016-01-02 15:00:00,2,0.0,13,Education,142672,,
1176,2016-01-02 16:00:00,0,77.65100000000002,13,Education,142672,,
1176,2016-01-02 16:00:00,1,8.9964,13,Education,142672,,
1176,2016-01-02 16:00:00,2,0.0,13,Education,142672,,
1176,2016-01-02 17:00:00,0,79.46,13,Education,142672,,
1176,2016-01-02 17:00:00,1,8.9964,13,Education,142672,,
1176,2016-01-02 17:00:00,2,0.0,13,Education,142672,,
1176,2016-01-02 18:00:00,0,80.783,13,Education,142672,,
1176,2016-01-02 18:00:00,1,10.1626,13,Education,142672,,
1176,2016-01-02 18:00:00,2,0.0,13,Education,142672,,
1176,2016-01-02 19:00:00,0,79.059,13,Education,142672,,
1176,2016-01-02 19:00:00,1,7.6636,13,Education,142672,,
1176,2016-01-02 19:00:00,2,0.0,13,Education,142672,,
1176,2016-01-02 20:00:00,0,79.615,13,Education,142672,,
1176,2016-01-02 20:00:00,1,11.1622,13,Education,142672,,
1176,2016-01-02 20:00:00,2,0.0,13,Education,142672,,
1176,2016-01-02 21:00:00,0,77.439,13,Education,142672,,
1176,2016-01-02 21:00:00,1,11.662,13,Education,142672,,
1176,2016-01-02 21:00:00,2,0.0,13,Education,142672,,
1176,2016-01-02 22:00:00,0,77.024,13,Education,142672,,
1176,2016-01-02 22:00:00,1,10.9956,13,Education,142672,,
1176,2016-01-02 22:00:00,2,0.0,13,Education,142672,,
1176,2016-01-02 23:00:00,0,76.949,13,Education,142672,,
1176,2016-01-02 23:00:00,1,6.3308,13,Education,142672,,
1176,2016-01-02 23:00:00,2,0.0,13,Education,142672,,
1176,2016-01-03 00:00:00,0,71.918,13,Education,142672,,
1176,2016-01-03 00:00:00,1,11.1622,13,Education,142672,,
1176,2016-01-03 00:00:00,2,0.0,13,Education,142672,,
1176,2016-01-03 01:00:00,0,70.608,13,Education,142672,,
1176,2016-01-03 01:00:00,1,10.9956,13,Education,142672,,
1176,2016-01-03 01:00:00,2,0.0,13,Education,142672,,
1176,2016-01-03 02:00:00,0,69.925,13,Education,142672,,
1176,2016-01-03 02:00:00,1,9.6628,13,Education,142672,,
1176,2016-01-03 02:00:00,2,0.0,13,Education,142672,,
1176,2016-01-03 03:00:00,0,69.51899999999999,13,Education,142672,,
1176,2016-01-03 03:00:00,1,9.6628,13,Education,142672,,
1176,2016-01-03 03:00:00,2,0.0,13,Education,142672,,
1176,2016-01-03 04:00:00,0,71.145,13,Education,142672,,
1176,2016-01-03 04:00:00,1,10.4958,13,Education,142672,,
1176,2016-01-03 04:00:00,2,0.0,13,Education,142672,,
1176,2016-01-03 05:00:00,0,70.906,13,Education,142672,,
1176,2016-01-03 05:00:00,1,8.9964,13,Education,142672,,
1176,2016-01-03 05:00:00,2,0.0,13,Education,142672,,
1176,2016-01-03 06:00:00,0,70.182,13,Education,142672,,
1176,2016-01-03 06:00:00,1,10.3292,13,Education,142672,,
1176,2016-01-03 06:00:00,2,0.0,13,Education,142672,,
1176,2016-01-03 07:00:00,0,71.017,13,Education,142672,,
1176,2016-01-03 07:00:00,1,11.662,13,Education,142672,,
1176,2016-01-03 07:00:00,2,0.0,13,Education,142672,,
1176,2016-01-03 08:00:00,0,70.622,13,Education,142672,,
1176,2016-01-03 08:00:00,1,8.9964,13,Education,142672,,
1176,2016-01-03 08:00:00,2,0.0,13,Education,142672,,
1176,2016-01-03 09:00:00,0,71.877,13,Education,142672,,
1176,2016-01-03 09:00:00,1,9.8294,13,Education,142672,,
1176,2016-01-03 09:00:00,2,0.0,13,Education,142672,,
1176,2016-01-03 10:00:00,0,73.839,13,Education,142672,,
1176,2016-01-03 10:00:00,1,10.9956,13,Education,142672,,
1176,2016-01-03 10:00:00,2,0.0,13,Education,142672,,
1176,2016-01-03 11:00:00,0,74.2,13,Education,142672,,
1176,2016-01-03 11:00:00,1,11.662,13,Education,142672,,
1176,2016-01-03 11:00:00,2,0.0,13,Education,142672,,
1176,2016-01-03 12:00:00,0,74.767,13,Education,142672,,
1176,2016-01-03 12:00:00,1,7.8302,13,Education,142672,,
1176,2016-01-03 12:00:00,2,0.0,13,Education,142672,,
1176,2016-01-03 13:00:00,0,75.02199999999998,13,Education,142672,,
1176,2016-01-03 13:00:00,1,12.3284,13,Education,142672,,
1176,2016-01-03 13:00:00,2,0.0,13,Education,142672,,
1176,2016-01-03 14:00:00,0,76.658,13,Education,142672,,
1176,2016-01-03 14:00:00,1,8.8298,13,Education,142672,,
1176,2016-01-03 14:00:00,2,0.0,13,Education,142672,,
1176,2016-01-03 15:00:00,0,75.885,13,Education,142672,,
1176,2016-01-03 15:00:00,1,9.163,13,Education,142672,,
1176,2016-01-03 15:00:00,2,0.0,13,Education,142672,,
1176,2016-01-03 16:00:00,0,74.831,13,Education,142672,,
1176,2016-01-03 16:00:00,1,10.9956,13,Education,142672,,
1176,2016-01-03 16:00:00,2,0.0,13,Education,142672,,
1176,2016-01-03 17:00:00,0,76.12,13,Education,142672,,
1176,2016-01-03 17:00:00,1,8.9964,13,Education,142672,,
1176,2016-01-03 17:00:00,2,0.0,13,Education,142672,,
1176,2016-01-03 18:00:00,0,77.77,13,Education,142672,,
1176,2016-01-03 18:00:00,1,8.9964,13,Education,142672,,
1176,2016-01-03 18:00:00,2,0.0,13,Education,142672,,
1176,2016-01-03 19:00:00,0,79.156,13,Education,142672,,
1176,2016-01-03 19:00:00,1,10.3292,13,Education,142672,,
1176,2016-01-03 19:00:00,2,0.0,13,Education,142672,,
1176,2016-01-03 20:00:00,0,77.574,13,Education,142672,,
1176,2016-01-03 20:00:00,1,11.662,13,Education,142672,,
1176,2016-01-03 20:00:00,2,0.0,13,Education,142672,,
1176,2016-01-03 21:00:00,0,76.988,13,Education,142672,,
1176,2016-01-03 21:00:00,1,7.6636,13,Education,142672,,
1176,2016-01-03 21:00:00,2,0.0,13,Education,142672,,
1176,2016-01-03 22:00:00,0,77.45100000000002,13,Education,142672,,
1176,2016-01-03 22:00:00,1,9.8294,13,Education,142672,,
1176,2016-01-03 22:00:00,2,0.0,13,Education,142672,,
1176,2016-01-03 23:00:00,0,77.553,13,Education,142672,,
1176,2016-01-03 23:00:00,1,9.6628,13,Education,142672,,
1176,2016-01-03 23:00:00,2,0.0,13,Education,142672,,
1176,2016-01-04 00:00:00,0,72.572,13,Education,142672,,
1176,2016-01-04 00:00:00,1,11.662,13,Education,142672,,
1176,2016-01-04 00:00:00,2,0.0,13,Education,142672,,
1176,2016-01-04 01:00:00,0,71.122,13,Education,142672,,
1176,2016-01-04 01:00:00,1,8.33,13,Education,142672,,
1176,2016-01-04 01:00:00,2,0.0,13,Education,142672,,
1176,2016-01-04 02:00:00,0,70.545,13,Education,142672,,
1176,2016-01-04 02:00:00,1,12.3284,13,Education,142672,,
1176,2016-01-04 02:00:00,2,0.0,13,Education,142672,,
1176,2016-01-04 03:00:00,0,70.273,13,Education,142672,,
1176,2016-01-04 03:00:00,1,7.6636,13,Education,142672,,
1176,2016-01-04 03:00:00,2,0.0,13,Education,142672,,
1176,2016-01-04 04:00:00,0,70.618,13,Education,142672,,
1176,2016-01-04 04:00:00,1,10.4958,13,Education,142672,,
1176,2016-01-04 04:00:00,2,0.0,13,Education,142672,,
1176,2016-01-04 05:00:00,0,71.556,13,Education,142672,,
1176,2016-01-04 05:00:00,1,8.9964,13,Education,142672,,
1176,2016-01-04 05:00:00,2,0.0,13,Education,142672,,
1176,2016-01-04 06:00:00,0,71.333,13,Education,142672,,
1176,2016-01-04 06:00:00,1,9.8294,13,Education,142672,,
1176,2016-01-04 06:00:00,2,0.0,13,Education,142672,,
1176,2016-01-04 07:00:00,0,92.682,13,Education,142672,,
1176,2016-01-04 07:00:00,1,22.9908,13,Education,142672,,
1176,2016-01-04 07:00:00,2,0.0,13,Education,142672,,
1176,2016-01-04 08:00:00,0,104.017,13,Education,142672,,
1176,2016-01-04 08:00:00,1,24.99,13,Education,142672,,
1176,2016-01-04 08:00:00,2,0.0,13,Education,142672,,
1176,2016-01-04 09:00:00,0,118.86,13,Education,142672,,
1176,2016-01-04 09:00:00,1,19.4922,13,Education,142672,,
1176,2016-01-04 09:00:00,2,0.0,13,Education,142672,,
1176,2016-01-04 10:00:00,0,127.756,13,Education,142672,,
1176,2016-01-04 10:00:00,1,20.9916,13,Education,142672,,
1176,2016-01-04 10:00:00,2,0.0,13,Education,142672,,
1176,2016-01-04 11:00:00,0,129.904,13,Education,142672,,
1176,2016-01-04 11:00:00,1,19.159,13,Education,142672,,
1176,2016-01-04 11:00:00,2,0.0,13,Education,142672,,
1176,2016-01-04 12:00:00,0,136.34,13,Education,142672,,
1176,2016-01-04 12:00:00,1,14.8274,13,Education,142672,,
1176,2016-01-04 12:00:00,2,0.0,13,Education,142672,,
1176,2016-01-04 13:00:00,0,139.875,13,Education,142672,,
1176,2016-01-04 13:00:00,1,12.9948,13,Education,142672,,
1176,2016-01-04 13:00:00,2,0.0,13,Education,142672,,
1176,2016-01-04 14:00:00,0,136.376,13,Education,142672,,
1176,2016-01-04 14:00:00,1,16.3268,13,Education,142672,,
1176,2016-01-04 14:00:00,2,0.0,13,Education,142672,,
1176,2016-01-04 15:00:00,0,137.999,13,Education,142672,,
1176,2016-01-04 15:00:00,1,12.1618,13,Education,142672,,
1176,2016-01-04 15:00:00,2,0.0,13,Education,142672,,
1176,2016-01-04 16:00:00,0,136.511,13,Education,142672,,
1176,2016-01-04 16:00:00,1,17.493,13,Education,142672,,
1176,2016-01-04 16:00:00,2,0.0,13,Education,142672,,
1176,2016-01-04 17:00:00,0,133.779,13,Education,142672,,
1176,2016-01-04 17:00:00,1,13.6612,13,Education,142672,,
1176,2016-01-04 17:00:00,2,0.0,13,Education,142672,,
1176,2016-01-04 18:00:00,0,113.722,13,Education,142672,,
1176,2016-01-04 18:00:00,1,15.4938,13,Education,142672,,
1176,2016-01-04 18:00:00,2,0.0,13,Education,142672,,
1176,2016-01-04 19:00:00,0,112.424,13,Education,142672,,
1176,2016-01-04 19:00:00,1,10.3292,13,Education,142672,,
1176,2016-01-04 19:00:00,2,0.0,13,Education,142672,,
1176,2016-01-04 20:00:00,0,108.391,13,Education,142672,,
1176,2016-01-04 20:00:00,1,12.3284,13,Education,142672,,
1176,2016-01-04 20:00:00,2,0.0,13,Education,142672,,
1176,2016-01-04 21:00:00,0,102.686,13,Education,142672,,
1176,2016-01-04 21:00:00,1,9.4962,13,Education,142672,,
1176,2016-01-04 21:00:00,2,0.0,13,Education,142672,,
1176,2016-01-04 22:00:00,0,99.97,13,Education,142672,,
1176,2016-01-04 22:00:00,1,11.662,13,Education,142672,,
1176,2016-01-04 22:00:00,2,0.0,13,Education,142672,,
1176,2016-01-04 23:00:00,0,89.16799999999998,13,Education,142672,,
1176,2016-01-04 23:00:00,1,11.662,13,Education,142672,,
1176,2016-01-04 23:00:00,2,0.0,13,Education,142672,,
1176,2016-01-05 00:00:00,0,83.947,13,Education,142672,,
1176,2016-01-05 00:00:00,1,11.662,13,Education,142672,,
1176,2016-01-05 00:00:00,2,0.0,13,Education,142672,,
1176,2016-01-05 01:00:00,0,80.28699999999998,13,Education,142672,,
1176,2016-01-05 01:00:00,1,8.9964,13,Education,142672,,
1176,2016-01-05 01:00:00,2,0.0,13,Education,142672,,
1176,2016-01-05 02:00:00,0,77.845,13,Education,142672,,
1176,2016-01-05 02:00:00,1,10.3292,13,Education,142672,,
1176,2016-01-05 02:00:00,2,0.0,13,Education,142672,,
1176,2016-01-05 03:00:00,0,78.008,13,Education,142672,,
1176,2016-01-05 03:00:00,1,8.9964,13,Education,142672,,
1176,2016-01-05 03:00:00,2,0.0,13,Education,142672,,
1176,2016-01-05 04:00:00,0,77.865,13,Education,142672,,
1176,2016-01-05 04:00:00,1,11.8286,13,Education,142672,,
1176,2016-01-05 04:00:00,2,0.0,13,Education,142672,,
1176,2016-01-05 05:00:00,0,79.053,13,Education,142672,,
1176,2016-01-05 05:00:00,1,7.6636,13,Education,142672,,
1176,2016-01-05 05:00:00,2,0.0,13,Education,142672,,
1176,2016-01-05 06:00:00,0,78.657,13,Education,142672,,
1176,2016-01-05 06:00:00,1,11.662,13,Education,142672,,
1176,2016-01-05 06:00:00,2,0.0,13,Education,142672,,
1176,2016-01-05 07:00:00,0,100.961,13,Education,142672,,
1176,2016-01-05 07:00:00,1,20.9916,13,Education,142672,,
1176,2016-01-05 07:00:00,2,0.0,13,Education,142672,,
1176,2016-01-05 08:00:00,0,114.483,13,Education,142672,,
1176,2016-01-05 08:00:00,1,22.3244,13,Education,142672,,
1176,2016-01-05 08:00:00,2,0.0,13,Education,142672,,
1176,2016-01-05 09:00:00,0,129.861,13,Education,142672,,
1176,2016-01-05 09:00:00,1,20.9916,13,Education,142672,,
1176,2016-01-05 09:00:00,2,0.0,13,Education,142672,,
1176,2016-01-05 10:00:00,0,136.16,13,Education,142672,,
1176,2016-01-05 10:00:00,1,22.9908,13,Education,142672,,
1176,2016-01-05 10:00:00,2,0.0,13,Education,142672,,
1176,2016-01-05 11:00:00,0,141.593,13,Education,142672,,
1176,2016-01-05 11:00:00,1,20.1586,13,Education,142672,,
1176,2016-01-05 11:00:00,2,0.0,13,Education,142672,,
1176,2016-01-05 12:00:00,0,144.145,13,Education,142672,,
1176,2016-01-05 12:00:00,1,11.662,13,Education,142672,,
1176,2016-01-05 12:00:00,2,0.0,13,Education,142672,,
1176,2016-01-05 13:00:00,0,144.46,13,Education,142672,,
1176,2016-01-05 13:00:00,1,11.4954,13,Education,142672,,
1176,2016-01-05 13:00:00,2,0.0,13,Education,142672,,
1176,2016-01-05 14:00:00,0,141.265,13,Education,142672,,
1176,2016-01-05 14:00:00,1,11.662,13,Education,142672,,
1176,2016-01-05 14:00:00,2,0.0,13,Education,142672,,
1176,2016-01-05 15:00:00,0,145.023,13,Education,142672,,
1176,2016-01-05 15:00:00,1,15.6604,13,Education,142672,,
1176,2016-01-05 15:00:00,2,0.0,13,Education,142672,,
1176,2016-01-05 16:00:00,0,135.384,13,Education,142672,,
1176,2016-01-05 16:00:00,1,14.161,13,Education,142672,,
1176,2016-01-05 16:00:00,2,0.0,13,Education,142672,,
1176,2016-01-05 17:00:00,0,133.05,13,Education,142672,,
1176,2016-01-05 17:00:00,1,12.9948,13,Education,142672,,
1176,2016-01-05 17:00:00,2,0.0,13,Education,142672,,
1176,2016-01-05 18:00:00,0,113.823,13,Education,142672,,
1176,2016-01-05 18:00:00,1,12.8282,13,Education,142672,,
1176,2016-01-05 18:00:00,2,0.0,13,Education,142672,,
1176,2016-01-05 19:00:00,0,111.053,13,Education,142672,,
1176,2016-01-05 19:00:00,1,10.1626,13,Education,142672,,
1176,2016-01-05 19:00:00,2,0.0,13,Education,142672,,
1176,2016-01-05 20:00:00,0,104.332,13,Education,142672,,
1176,2016-01-05 20:00:00,1,10.9956,13,Education,142672,,
1176,2016-01-05 20:00:00,2,0.0,13,Education,142672,,
1176,2016-01-05 21:00:00,0,101.271,13,Education,142672,,
1176,2016-01-05 21:00:00,1,10.9956,13,Education,142672,,
1176,2016-01-05 21:00:00,2,0.0,13,Education,142672,,
1176,2016-01-05 22:00:00,0,98.971,13,Education,142672,,
1176,2016-01-05 22:00:00,1,7.497000000000001,13,Education,142672,,
1176,2016-01-05 22:00:00,2,0.0,13,Education,142672,,
1176,2016-01-05 23:00:00,0,83.618,13,Education,142672,,
1176,2016-01-05 23:00:00,1,13.6612,13,Education,142672,,
1176,2016-01-05 23:00:00,2,0.0,13,Education,142672,,
1176,2016-01-06 00:00:00,0,79.625,13,Education,142672,,
1176,2016-01-06 00:00:00,1,8.33,13,Education,142672,,
1176,2016-01-06 00:00:00,2,0.0,13,Education,142672,,
1176,2016-01-06 01:00:00,0,75.796,13,Education,142672,,
1176,2016-01-06 01:00:00,1,10.3292,13,Education,142672,,
1176,2016-01-06 01:00:00,2,0.0,13,Education,142672,,
1176,2016-01-06 02:00:00,0,73.788,13,Education,142672,,
1176,2016-01-06 02:00:00,1,10.3292,13,Education,142672,,
1176,2016-01-06 02:00:00,2,0.0,13,Education,142672,,
1176,2016-01-06 03:00:00,0,74.051,13,Education,142672,,
1176,2016-01-06 03:00:00,1,11.8286,13,Education,142672,,
1176,2016-01-06 03:00:00,2,0.0,13,Education,142672,,
1176,2016-01-06 04:00:00,0,74.23,13,Education,142672,,
1176,2016-01-06 04:00:00,1,10.3292,13,Education,142672,,
1176,2016-01-06 04:00:00,2,0.0,13,Education,142672,,
1176,2016-01-06 05:00:00,0,73.627,13,Education,142672,,
1176,2016-01-06 05:00:00,1,10.9956,13,Education,142672,,
1176,2016-01-06 05:00:00,2,0.0,13,Education,142672,,
1176,2016-01-06 06:00:00,0,75.607,13,Education,142672,,
1176,2016-01-06 06:00:00,1,10.3292,13,Education,142672,,
1176,2016-01-06 06:00:00,2,0.0,13,Education,142672,,
1176,2016-01-06 07:00:00,0,96.946,13,Education,142672,,
1176,2016-01-06 07:00:00,1,24.3236,13,Education,142672,,
1176,2016-01-06 07:00:00,2,0.0,13,Education,142672,,
1176,2016-01-06 08:00:00,0,110.256,13,Education,142672,,
1176,2016-01-06 08:00:00,1,21.658,13,Education,142672,,
1176,2016-01-06 08:00:00,2,0.0,13,Education,142672,,
1176,2016-01-06 09:00:00,0,123.355,13,Education,142672,,
1176,2016-01-06 09:00:00,1,21.658,13,Education,142672,,
1176,2016-01-06 09:00:00,2,0.0,13,Education,142672,,
1176,2016-01-06 10:00:00,0,128.02200000000002,13,Education,142672,,
1176,2016-01-06 10:00:00,1,20.825,13,Education,142672,,
1176,2016-01-06 10:00:00,2,0.0,13,Education,142672,,
1176,2016-01-06 11:00:00,0,135.718,13,Education,142672,,
1176,2016-01-06 11:00:00,1,17.6596,13,Education,142672,,
1176,2016-01-06 11:00:00,2,0.0,13,Education,142672,,
1176,2016-01-06 12:00:00,0,137.239,13,Education,142672,,
1176,2016-01-06 12:00:00,1,14.3276,13,Education,142672,,
1176,2016-01-06 12:00:00,2,0.0,13,Education,142672,,
1176,2016-01-06 13:00:00,0,130.583,13,Education,142672,,
1176,2016-01-06 13:00:00,1,15.6604,13,Education,142672,,
1176,2016-01-06 13:00:00,2,0.0,13,Education,142672,,
1176,2016-01-06 14:00:00,0,134.3,13,Education,142672,,
1176,2016-01-06 14:00:00,1,13.4946,13,Education,142672,,
1176,2016-01-06 14:00:00,2,0.0,13,Education,142672,,
1176,2016-01-06 15:00:00,0,137.97299999999998,13,Education,142672,,
1176,2016-01-06 15:00:00,1,14.3276,13,Education,142672,,
1176,2016-01-06 15:00:00,2,0.0,13,Education,142672,,
1176,2016-01-06 16:00:00,0,136.505,13,Education,142672,,
1176,2016-01-06 16:00:00,1,14.161,13,Education,142672,,
1176,2016-01-06 16:00:00,2,0.0,13,Education,142672,,
1176,2016-01-06 17:00:00,0,132.941,13,Education,142672,,
1176,2016-01-06 17:00:00,1,12.8282,13,Education,142672,,
1176,2016-01-06 17:00:00,2,0.0,13,Education,142672,,
1176,2016-01-06 18:00:00,0,123.473,13,Education,142672,,
1176,2016-01-06 18:00:00,1,15.6604,13,Education,142672,,
1176,2016-01-06 18:00:00,2,0.0,13,Education,142672,,
1176,2016-01-06 19:00:00,0,108.788,13,Education,142672,,
1176,2016-01-06 19:00:00,1,11.4954,13,Education,142672,,
1176,2016-01-06 19:00:00,2,0.0,13,Education,142672,,
1176,2016-01-06 20:00:00,0,100.651,13,Education,142672,,
1176,2016-01-06 20:00:00,1,10.1626,13,Education,142672,,
1176,2016-01-06 20:00:00,2,0.0,13,Education,142672,,
1176,2016-01-06 21:00:00,0,99.961,13,Education,142672,,
1176,2016-01-06 21:00:00,1,10.3292,13,Education,142672,,
1176,2016-01-06 21:00:00,2,0.0,13,Education,142672,,
1176,2016-01-06 22:00:00,0,99.729,13,Education,142672,,
1176,2016-01-06 22:00:00,1,10.1626,13,Education,142672,,
